date,spot,fwd_W2,fwd_M1,fwd_W6,fwd_M2,fwd_M3,fwd_M4,fwd_M5,fwd_M6,fwd_M9,fwd_Y1,min_W2,min_M1,min_W6,min_M2,min_M3,min_M4,min_M5,min_M6,min_M9,min_Y1,level_W2,level_M1,level_W6,level_M2,level_M3,level_M4,level_M5,level_M6,level_M9,level_Y1,skew_W2,skew_M1,skew_W6,skew_M2,skew_M3,skew_M4,skew_M5,skew_M6,skew_M9,skew_Y1,conv_W2,conv_M1,conv_W6,conv_M2,conv_M3,conv_M4,conv_M5,conv_M6,conv_M9,conv_Y1,adjSkew_W2,adjSkew_M1,adjSkew_W6,adjSkew_M2,adjSkew_M3,adjSkew_M4,adjSkew_M5,adjSkew_M6,adjSkew_M9,adjSkew_Y1,adjConv_W2,adjConv_M1,adjConv_W6,adjConv_M2,adjConv_M3,adjConv_M4,adjConv_M5,adjConv_M6,adjConv_M9,adjConv_Y1
20150102,15.11,15.12085791221372,15.114534358981679,15.108558832336499,15.107990340968865,15.119319114869578,15.12644441207349,15.12644441207349,15.12644441207349,15.12644441207349,15.12644441207349,0.33143552606648174,0.3104229501008072,0.3061106796080122,0.3023503423315519,0.29706108828066974,0.2922310372258001,0.28920650236431605,0.28717244924311697,0.28517574597143414,0.2850192401681294,0.33407647079671715,0.31599587181844874,0.31225042153487736,0.30667846947232485,0.301487959322636,0.29787576627738077,0.2945791414264303,0.29236074095028025,0.29031719730795585,0.2901629659538064,-0.006778853566520368,-0.016187401643340614,-0.01698333298228011,-0.017652946040037126,-0.01951972385752657,-0.021830983307724143,-0.022730601412424535,-0.023062867713404305,-0.025155991790927045,-0.025405208867016898,0.0017157869054823186,-0.004225243729313348,-0.013214105141683176,-0.004063452030679625,0.025030208465830123,0.01641168760341661,0.022771513892962142,0.03003410193798422,0.03210377317327555,0.03094956143480452,-0.10800563546538824,-0.19063364095354451,-0.17033334620983775,-0.1442956583569431,-0.1304836844563739,-0.13035818277852088,-0.12502238294151782,-0.11425480151855283,-0.10094813534929997,-0.09863456105166891,0.7763947112507114,-0.3252257631491266,-1.0171170479992913,-0.5862506096560361,1.2132764258142603,0.5684640939528061,0.6531967300402227,0.7149760111673253,0.5322850313693294,0.466516697046898
20150105,15.5,15.509994700245754,15.511853559901857,15.516336922456578,15.518608031608112,15.524503536964222,15.527860625774219,15.527860625774219,15.527860625774219,15.527860625774219,15.527860625774219,0.3266591805836416,0.3129144657856232,0.3091788149026565,0.30489029428301306,0.299407456438147,0.29453685754572406,0.2911292532169368,0.28883518338747916,0.28015577590837853,0.279406988658697,0.3270161432584964,0.31320357808159827,0.3096201888736966,0.30714008214377425,0.3015467077295008,0.2963923341139261,0.2932564517234423,0.29114709967306657,0.28986296864306466,0.28979939002811905,-0.005163525856033333,-0.01259933483878456,-0.014212974844082718,-0.013427508919725604,-0.013562115996497167,-0.01601807233033366,-0.017352650279017664,-0.018399700025109485,-0.03357041671225078,-0.03578688777355004,0.031489593569764184,0.07024636717319074,0.06035310478928133,0.04695039920980994,0.03589810995922768,0.03970865782228961,0.040964311720576324,0.03875136139594876,0.027181162424884525,0.024692299613082905,-0.07699437431857796,-0.15040846804204297,-0.14013562185490516,-0.11224024102556925,-0.0902192636537391,-0.09609986125569771,-0.09515464206311264,-0.09077556342282783,-0.13335988745775318,-0.1398433515405782,7.423826796907476,11.965150781982596,7.163177118502231,3.4693221212667105,1.6289529113266985,1.495288504048907,1.3529125274442013,1.004057309792723,0.45946643185745784,0.3770485917141429
20150106,15.83,15.854702425131249,15.861983452899887,15.864972683568167,15.872129170902841,15.880364192972369,15.882128670715485,15.882128670715485,15.882128670715485,15.882128670715485,15.882128670715485,0.3111066743520275,0.29915490377285325,0.29627157738256815,0.296634849552994,0.29573163183630324,0.29157356669989504,0.287945521595104,0.2855012127453438,0.28060922362170965,0.2802583085308928,0.3156958081011501,0.3017502968989257,0.29824519503434943,0.29891849781520863,0.2978146564963842,0.2949633328813499,0.2928081987108143,0.2913625866352843,0.28498946122329544,0.28449430108291673,-0.031992725639861906,-0.03438757207602188,-0.031235144533514107,-0.023717315325928603,-0.015463088243006249,-0.01621359716205837,-0.01854425746747701,-0.020770912537442926,-0.020296598522420817,-0.02000555893265535,0.0,0.02670419588245007,0.06938112178376646,0.06370387720704637,0.027719486971437217,0.025355234871653146,0.025694309449592938,0.023633490371543334,0.027939242639551116,0.028434569461153386,-0.5305172877889803,-0.44857864314660967,-0.326785703691202,-0.20902409676809863,-0.10580027093346572,-0.09727992449935643,-0.1008553780472712,-0.10181997378885926,-0.08299786247860658,-0.07978254802309878,0.0,2.4437770410066784,6.349264109685697,5.302744638930239,1.3370178450164807,0.9773382270030444,0.8668849406873088,0.6145165171449749,0.46673801620798866,0.4522317838491168
20150107,15.85,15.866632794704767,15.895199687977684,15.877742313054265,15.884844930223707,15.890929225239928,15.890702163497258,15.890702163497258,15.890702163497258,15.890702163497258,15.890702163497258,0.30103135689170935,0.295674870742485,0.28653452636392013,0.28922259568163833,0.29011857510997946,0.2882866160990119,0.28676495088085424,0.2857460056442059,0.28165937729641716,0.2813814218724158,0.3054275029405073,0.29705161549114834,0.2924768026886594,0.2930525513377918,0.29263947006592117,0.2910184737598443,0.2897733277039089,0.288940249361909,0.28878241664317106,0.2887846612433552,-0.031181686802354967,-0.018811289628365167,-0.02019384720943958,-0.020663254540578904,-0.018540567034424884,-0.018583026043642085,-0.019773149813950366,-0.0205613349022318,-0.02405013069181583,-0.024350354064715085,0.0,0.03969547165948533,0.01480597651488077,0.020041430368083084,0.03177634755068196,0.034745865399084724,0.03657010378272525,0.03564945097991352,0.033068110217286076,0.03228023895355652,-0.5242504968432821,-0.219696525679142,-0.20474368398095694,-0.17950181479436428,-0.1292136735477301,-0.11454776695192487,-0.11073069726978382,-0.10230701270801631,-0.09667993830556701,-0.0958474228827855,0.0,5.445598572665962,1.7388507270377305,1.3678220970904507,1.5480298614471186,1.3787150081314758,1.247294144219324,0.9254334339291634,0.5477291381797629,0.5001347839828343
20150108,15.64,15.650513888964039,15.665765607364932,15.65433152218925,15.661775007543419,15.669541843766742,15.670731796032095,15.670731796032095,15.670731796032095,15.670731796032095,15.670731796032095,0.2985767449490785,0.2932129016195988,0.28440192313465873,0.28937660369682994,0.2896299965964197,0.28673838721765144,0.28457560695144046,0.28312457502575555,0.2832794140465397,0.2833069955690825,0.30523635412208483,0.29859370915361166,0.2928572132799381,0.293391486693808,0.2922235551073784,0.29008590111875343,0.28855843894630423,0.2875356229408115,0.2855443150774703,0.28543333538649784,-0.017221455217228263,-0.020463147808894924,-0.028600193740416408,-0.02232762463619504,-0.014487966077816876,-0.01497300201944544,-0.016904352846989587,-0.018697474064639782,-0.014851117228955565,-0.014304544422977855,0.0,-9.340505679394471E-4,-0.012099231532632409,0.009308323174175239,0.032583625092866164,0.03596348807468859,0.036797393148513664,0.0343685114443999,0.038859992238562735,0.039098119337447904,-0.28210892572343466,-0.23763045443793207,-0.28761255422739856,-0.20070657949961185,-0.10122898698958213,-0.09182769127168927,-0.09370759071899945,-0.09283755104829937,-0.060859733603636175,-0.057074250220016415,0.0,-0.09286479458745359,-1.2029248624329199,0.2870650762054764,1.5807752242912216,1.4508828753574727,1.2824969288358417,0.9016683161698111,0.6481347238966512,0.6224267315019995
20150109,15.77,15.745699958082033,15.745205638402862,15.753608923546865,15.762150529030752,15.771795075545642,15.773554253209522,15.773554253209522,15.773554253209522,15.773554253209522,15.773554253209522,0.2709563202338619,0.2819635009121866,0.27816393127909655,0.2864760787120597,0.28683010125938035,0.2843094308395663,0.2826058096267685,0.281464333587384,0.27979960509070956,0.2797199331366885,0.2738900430854192,0.285377144892878,0.280609799758932,0.28749658959815083,0.2871204578727308,0.2857689023132768,0.28511293599728094,0.2846747853875119,0.2844350609197658,0.28442627154575606,-0.009611788891702947,-0.014348205715127927,0.010596694046008834,1.6198027733792906E-5,-0.007244715339836458,-0.009871944494003986,-0.013502696411452287,-0.017492312257092087,-0.022650351708838782,-0.02297076226968743,0.0,-0.0025751761700103636,-0.02184249834517188,5.39622866341229E-4,0.036980357411507334,0.04465946140025349,0.03977501966729627,0.028470855101130815,0.02409918911313828,0.023690904611353567,-0.17766651513281764,-0.1831472944106059,0.11134212978458216,0.011299859439247774,-0.050952894351412405,-0.05938101463394969,-0.07278139318635256,-0.08672945012831358,-0.09226919004582466,-0.09211621756013573,0.0,-0.2840939374383948,-2.4113249554357323,-0.4752576463364928,1.7776326019632274,1.9332353314800363,1.5450311610512222,0.8082217893028791,0.4084866267434374,0.3809807420296113
20150112,15.87,15.884701062311015,15.887084362150123,15.894182689458189,15.902250429711712,15.91113721088911,15.912134917296584,15.912134917296584,15.912134917296584,15.912134917296584,15.912134917296584,0.2851061369453493,0.2829184396133851,0.27866778944699566,0.28354602588306066,0.2871518821772925,0.2839226633597415,0.2813660049658244,0.2796485807899881,0.2788207949138756,0.2788015799226625,0.2879133858271974,0.28410234307466253,0.2798444704458108,0.28522114824384925,0.2883467027569898,0.2857962218755619,0.2837849959567959,0.28243622216605674,0.28372290785779825,0.28376457473490335,-0.025073756838206854,-0.015673751020525074,-0.018306760049006162,-0.011038178598186182,-0.00749320608766573,-0.009819456698151603,-0.012825388281585462,-0.016072688651434144,-0.025560130471032366,-0.025983475323495937,0.0,0.01931000745796122,0.06537569604850266,0.04708069842618077,0.022493272868671553,0.024477325293709207,0.030128763235707925,0.0355930438251352,0.03943284887212241,0.03936969881374272,-0.48648980529217256,-0.19240832471016098,-0.19913059053858898,-0.10514117029910956,-0.052545362455851355,-0.05955378224589873,-0.07002344419089623,-0.08047549037259587,-0.10405919233466075,-0.10500106090304728,0.0,2.3281611389745764,7.755206009625936,4.375054745840208,1.1669961567489762,0.979491681416162,0.9905959459721047,0.9081927482088082,0.6623931096255414,0.642917119725875
20150113,16.29,16.30601974011318,16.305648128435305,16.30758084753787,16.312800964118434,16.32582265172234,16.327128205596477,16.327128205596477,16.327128205596477,16.327128205596477,16.327128205596477,0.29899359680056975,0.29328139942538645,0.288308484571142,0.2903466991068145,0.2877869243542264,0.28507343489758646,0.2833689535696095,0.28222691382825316,0.2820533655281795,0.28205147981589984,0.3006326304038739,0.29353480304541174,0.2885577076066737,0.29093649676324224,0.28872243289372496,0.2869174069695622,0.28582459560695966,0.2850937275266594,0.28567752795196827,0.2856908114951495,-0.009703963005227027,-0.00221720862685904,-0.007743397633773533,-0.005681314638875701,-0.006568653016200315,-0.008667021030097229,-0.010884543844167767,-0.013231951209564097,-0.01964880954854057,-0.019851036897514347,0.0,0.020093743085603157,0.053255393981699935,0.025188465624608986,0.025407287409067957,0.031148098133151746,0.03317133730999406,0.032889062344258105,0.026944699343018623,0.026540418865513178,-0.19760856030574447,-0.021668352950081057,-0.08189387386749535,-0.05097328344611513,-0.045558066953832105,-0.052894446038472855,-0.059556944792539084,-0.06570052696513519,-0.07946541195377595,-0.07983212644882583,0.0,2.3330042732840695,6.128593754169027,2.4882907732078317,1.2135860675663956,1.3060773393872456,1.163311948750689,0.832832667920786,0.4476071967723775,0.4292366280495408
20150114,16.13,16.136562204850687,16.165713755821574,16.153735420496616,16.159437350633176,16.172104837364415,16.17287558292251,16.17287558292251,16.17287558292251,16.17287558292251,16.17287558292251,0.3190115929551593,0.30773454744756124,0.29791430647144607,0.29617026764543386,0.2933703782314777,0.28923857137038556,0.2866034076554136,0.2848330880016767,0.2810248392874354,0.2809774098983593,0.3222677209573242,0.3101587556616216,0.3007216667264019,0.2976593606514157,0.295211673413204,0.2919064048525036,0.2898021350436562,0.28839075863110936,0.28751778116447296,0.2875075291476093,-0.011570179576020653,-0.010650296248321018,-0.01175371881221808,-0.008584190247881039,-0.012156732492761956,-0.013853521993345596,-0.014974948368397578,-0.015841438063325542,-0.02466405604228229,-0.0248406718814421,0.0,4.5912368846650074E-4,-0.011384858628680746,0.008036125727025625,0.02317909407303863,0.025686504272512706,0.024844041608758017,0.021095943452250184,0.0326061563269517,0.0328394615534712,-0.21129274528304745,-0.11898117131201599,-0.11959168271551165,-0.07416038630961785,-0.08231245754776997,-0.08556237390056867,-0.08339977089521733,-0.07792766462148239,-0.09906766993516862,-0.09945904141125111,0.0,0.06758509760076757,-1.311383219361412,0.35329016106212985,1.0681083484321867,1.0655259662069805,0.8829273886552229,0.5207367834620644,0.5271952280453451,0.5264509205364033
20150115,16.15,16.161123923819176,16.162044636199102,16.16810495816447,16.170956949485593,16.179100905747607,16.179299633516894,16.179299633516894,16.179299633516894,16.179299633516894,16.179299633516894,0.34344459116584886,0.32999554108098805,0.32068557377280454,0.31571190546931244,0.30980230177573054,0.3029484231604826,0.29868941310759595,0.2958160088759874,0.2891903411424451,0.28915964858532356,0.3490305361388239,0.3304642713429633,0.3206114178976775,0.3158030675783627,0.3103591777642886,0.30416752134096,0.30032781279920373,0.2977404986596892,0.2932715064053699,0.2932509293619277,0.011470069385204647,-0.0015930590863063073,7.784785283905877E-4,-9.465464010204389E-4,-0.004622938146101721,-0.006619346980602026,-0.008761837524876304,-0.011089212963826202,-0.015097839411022227,-0.015125371041754992,0.0,0.002805714134089873,0.03216855214943093,0.019393679563786015,0.01305027479770632,0.019673506933785504,0.027906155005234894,0.03746451161188548,0.03902716849121644,0.03899683172706019,0.17653621887967338,-0.017161439980369262,0.008221807792576157,-0.006764611194933612,-0.029729936264152244,-0.037537094222270494,-0.04502284603050705,-0.0526667498602939,-0.05945679309643721,-0.059489378266949125,0.0,0.22646307959283907,3.042340951315693,1.363299011676019,0.5471476449673013,0.6582827430259361,0.7638513269143513,0.8458190700555388,0.6064337950084007,0.6032483049542
