date,DBC~open,DBC~high,DBC~low,DBC~close,DBC~volume
20191009,14.871823717521652,14.896429646902066,14.763557628247835,14.7734,913416.0
20191008,14.674945891783567,14.793054108216433,14.655261189044756,14.734,2715446.0
20191007,14.773427169559412,14.842323898531374,14.724215220293726,14.7439,946075.0
20191004,14.7439152,14.783284799999999,14.6750184,14.7636,2194210.0
20191003,14.566760752688173,14.694712029569892,14.497863911290324,14.6455,794603.0
20191002,14.793050536912752,14.793050536912752,14.606045906040269,14.6651,973674.0
20191001,14.822627145708585,14.852154291417168,14.734045708582837,14.7931,967356.0
20190930,14.861954122340427,14.930850598404255,14.763530585106384,14.8029,861452.0
20190927,14.871860829493087,15.0137881843318,14.871860829493087,14.9506,631322.0
20190926,14.980072918032787,15.048969442622951,14.901334032786886,15.0096,534880.0
20190925,14.940703475409837,15.039127081967212,14.928105253770491,15.0096,669253.0
20190924,15.226150847457628,15.226150847457628,15.07851525423729,15.0982,738977.0
20190923,15.236030412371134,15.297348545103093,15.206503221649484,15.2754,510988.0
20190920,15.236,15.275369509043928,15.167103359173128,15.236,532035.0
20190919,15.265511836998705,15.283720216688227,15.196615265200517,15.2163,520702.0
20190918,15.186811963589077,15.245866319895969,15.106694886866059,15.1376,1534068.0
20190917,15.531271317829457,15.54111369509044,15.17694573643411,15.236,2666991.0
20190916,15.432876045627378,15.69862072243346,15.413191254752853,15.5313,1777089.0
20190913,14.901327068166779,14.925932958305758,14.842272931833225,14.8718,727603.0
20190912,14.724164659166117,14.891484712111186,14.724164659166117,14.8718,920039.0
20190911,15.068693408042188,15.117905339485825,14.852160909690177,14.9309,1947751.0
20190910,15.048942342931936,15.157208115183247,15.019415314136126,15.0391,1201406.0
20190909,14.960445609436436,15.049027195281782,14.940760812581914,15.0195,761474.0
20190906,14.743906481481483,14.940754365079366,14.714379298941799,14.8817,849439.0
20190905,14.92103899204244,14.989935610079577,14.832457625994696,14.8423,812976.0
20190904,14.714364238410596,14.900778993377484,14.707868264900664,14.862,406970.0
20190903,14.438761016949153,14.547027118644067,14.409233898305084,14.5175,1240218.0
20190830,14.783204585300068,14.793046931894807,14.576515306810519,14.5962,1565282.0
20190829,14.793130391506303,14.852184804246848,14.753760783012607,14.8325,649420.0
20190828,14.78325761809714,14.832469527611446,14.748809281437127,14.7931,798108.0
20190827,14.59620355704698,14.684784697986577,14.566676510067115,14.6651,661396.0
20190826,14.714335472972973,14.734020202702704,14.54701527027027,14.5667,640695.0
20190823,14.547072788656312,14.684866441593517,14.51262437542201,14.5766,1450946.0
20190822,14.753696514745307,14.792967528150132,14.66511528150134,14.6848,721878.0
20190821,14.842281254169446,14.867379276184122,14.734015276851235,14.7537,645714.0
20190820,14.674972891566265,14.734027108433736,14.606076305220883,14.7045,435461.0
20190819,14.6651,14.694627046979866,14.615888255033557,14.6651,767091.0
20190816,14.60604234659474,14.674938772757923,14.5962,14.5962,1365784.0
20190815,14.63562715633423,14.684839083557952,14.571651650943396,14.6061,827832.0
20190814,14.763569518716576,14.793096657754008,14.625776203208554,14.7242,1046479.0
20190813,14.63564331797235,14.99380811981567,14.606116129032259,14.9506,838427.0
20190812,14.714366239892183,14.738972203504042,14.6061,14.6061,917758.0
20190809,14.7143,14.773354046822742,14.694615317725752,14.7143,787156.0
20190808,14.507660998650472,14.625769500674762,14.471342634278,14.5864,773541.0
20190807,14.547069606512888,14.547069606512888,14.355142774762552,14.5077,2411590.0
20190806,14.812808774279972,14.82491492364367,14.655330408573342,14.6947,622257.0
20190805,14.743872884743505,14.861981345769486,14.734325784143904,14.7734,1871421.0
20190802,15.00966644649934,15.029351254953765,14.9014,14.9014,1219635.0
20190801,15.206499007936507,15.206499007936507,14.773433664021164,14.8817,1597076.0
20190731,15.432850932475883,15.457456881028937,15.295057620578776,15.3049,882496.0
20190730,15.334403450479233,15.422984728434505,15.304876357827476,15.4033,705061.0
20190729,15.3147,15.324542352185091,15.235961182519281,15.3147,1125968.0
20190726,15.245857612903226,15.285227161290322,15.216330451612905,15.2557,472703.0
20190725,15.33442377260982,15.368872093023256,15.236,15.236,442557.0
20190724,15.393423423423425,15.482004504504506,15.235945945945947,15.295,1001805.0
20190723,15.235949519538758,15.3639,15.186737796284433,15.3639,807139.0
20190722,15.255657640232108,15.304869439071568,15.216288201160543,15.2655,3117675.0
20190719,15.235961182519281,15.324542352185091,15.18005662210797,15.3147,628776.0
20190718,15.314781641887524,15.31862017970265,15.073642727860374,15.2262,832794.0
20190717,15.52140487804878,15.541089602053914,15.3344,15.3344,2313628.0
20190716,15.609993129770993,15.69365324427481,15.354091603053435,15.4722,645397.0
20190715,15.816662366268092,15.816662366268092,15.624736469477657,15.6395,1103104.0
20190712,15.767530386052306,15.836427210460775,15.767530386052306,15.8069,471242.0
20190711,15.757657615480651,15.81179073033708,15.721732911985018,15.7675,561732.0
20190710,15.629649469081823,15.785158575890067,15.609964772017486,15.7576,535630.0
20190709,15.354103382259094,15.423,15.318769259731972,15.423,444729.0
20190708,15.4328542893726,15.496829769526249,15.354115236875801,15.3738,495337.0
20190705,15.363972826086954,15.420074456521737,15.34428804347826,15.3935,570123.0
20190703,15.314688276745677,15.378663516976298,15.28516124279308,15.3639,439621.0
20190702,15.432832082794308,15.442674450194048,15.186772897800775,15.2163,1168604.0
20190701,15.639520229007635,15.659204961832062,15.393461068702292,15.4722,891797.0
20190628,15.708475270184362,15.723238874761602,15.442730387794024,15.4821,1702088.0
20190627,15.669084779874213,15.688769559748426,15.629715220125787,15.6494,335025.0
20190626,15.6494,15.747823899371069,15.633258480503144,15.6494,958195.0
20190625,15.590284702907711,15.639496460176991,15.550915297092288,15.5706,803553.0
20190624,15.472188205453394,15.536163538363983,15.422976410906786,15.5214,656798.0
20190621,15.442657643312103,15.482027070063696,15.40328821656051,15.4525,1107105.0
20190620,15.324618390804599,15.42304240102171,15.304933588761175,15.4132,1277946.0
20190619,15.048945928338762,15.157211726384366,15.01449771986971,15.108,908167.0
20190618,14.999806501950586,15.206496749024707,14.999806501950586,15.1376,906110.0
20190617,15.019454210526316,15.048981315789474,14.940715263157895,14.9604,997161.0
20190614,15.039142370661425,15.08343303863785,15.001741362148003,15.0293,977063.0
20190613,15.058781065088757,15.068623405654174,14.901303616042076,14.9702,1740668.0
20190612,14.891465778961386,14.95051984021305,14.773357656458057,14.7832,1619940.0
20190611,14.940688246881155,15.029269402495075,14.89246072882469,14.9899,880508.0
20190610,14.901342366159946,15.009608393919365,14.861972901520158,14.8915,884869.0
20190607,14.812791364535267,14.970269545154911,14.793106591957809,14.9309,1710484.0
20190606,14.655324933862435,14.88819598015873,14.625797751322752,14.8817,1324829.0
20190605,14.852175100942127,14.852175100942127,14.566745625841186,14.6258,1028595.0
20190604,14.862003295978905,14.955505965721818,14.842318523401449,14.9309,1112296.0
20190603,15.01946273209549,15.039049056366048,14.832457625994696,14.8423,1657863.0
20190531,15.108032055518835,15.186770984798413,14.881657633840051,14.8915,2773629.0
20190530,15.472162162162164,15.491846846846848,15.275315315315316,15.295,846456.0
20190529,15.501711783439491,15.501711783439491,15.373761146496815,15.4525,885299.0
20190528,15.55096954314721,15.570654314720812,15.462388071065991,15.5116,640965.0
20190524,15.24580703774792,15.3836,15.181831733845168,15.3836,1414560.0
20190523,15.324535214007783,15.354062256809339,15.117845914396888,15.1769,1013427.0
20190522,15.639492888888888,15.698546984126983,15.5017,15.5017,799004.0
20190521,15.73794236545682,15.792075375469338,15.698572903629536,15.7281,362176.0
20190520,15.737984783969942,15.816723919849716,15.678930432060111,15.7183,532133.0
20190517,15.757666289308178,15.772429874213834,15.6494,15.6494,464915.0
20190516,15.806842367601245,15.856054205607476,15.787157632398753,15.797,613742.0
20190515,15.609976441102756,15.747769423558896,15.609976441102756,15.7084,470996.0
20190514,15.511545891276864,15.629654108723136,15.511545891276864,15.5706,486458.0
20190513,15.560746893017297,15.590273926969891,15.348841212684176,15.3639,457796.0
20190510,15.413172848948376,15.482069534735501,15.403330465264501,15.4427,1217143.0
20190509,15.442727203065134,15.452569604086845,15.354145593869731,15.4132,644834.0
20190508,15.462372871664549,15.550954256670902,15.423101790978398,15.4919,642954.0
20190507,15.511569465648856,15.54444296946565,15.418066984732825,15.4722,628706.0
20190506,15.550991206030151,15.698627198492462,15.531306407035176,15.6691,641013.0
20190503,15.649327032136107,15.713302268431002,15.6198,15.6198,604648.0
20190502,15.678896595208071,15.69858133669609,15.540119167717528,15.61,608049.0
20190501,15.81672718204489,15.846254364089779,15.698618453865338,15.7872,824157.0
20190430,15.856084773151025,15.885611932877564,15.757660907395898,15.8364,699357.0
20190429,15.806884788029926,15.836411970074813,15.757672817955115,15.7872,401158.0
20190426,15.885565938864628,15.885565938864628,15.700824877729257,15.7773,560743.0
20190425,16.013511775585695,16.043038840937115,15.949733314426636,15.9643,548262.0
20190424,16.052954399999997,16.052954399999997,15.9939,15.9939,485706.0
20190423,16.033215266707543,16.062742366646233,15.997290628448807,16.0529,424420.0
20190422,16.043042357274405,16.107017679558012,16.0135152854512,16.0332,613988.0
20190418,15.915130475015424,15.9545,15.88560333127699,15.9545,439849.0
20190417,15.97419672029703,15.993881497524752,15.9053,15.9053,883684.0
20190416,15.924930579531443,15.983984710234278,15.895403514180023,15.9643,852166.0
20190415,16.0234,16.0234,15.974188083538081,16.0234,597239.0
20190412,16.0529,16.087348283261804,16.026620881054573,16.0529,872919.0
20190411,16.043069495694954,16.052911869618693,15.934803382533824,16.0037,723584.0
20190410,15.993818849449205,16.1020847001224,15.983976499388003,16.0824,1062591.0
20190409,15.954442345679013,15.980622985185184,15.90523061728395,15.9446,772765.0
20190408,15.954515218730744,15.993884781269253,15.944672828096117,15.9742,914396.0
20190405,15.865888188002472,15.93478472479901,15.846301886827458,15.9151,1256287.0
20190404,15.826530521091808,15.92082042307692,15.81176696650124,15.8659,921551.0
20190403,15.8561,15.869387234636873,15.777360831781504,15.8561,2335077.0
20190402,15.76750329397141,15.846242386575513,15.757660907395898,15.8364,524972.0
20190401,15.74778816199377,15.816684735202493,15.737945794392523,15.797,1159732.0
20190329,15.737981509433961,15.757666289308178,15.639557610062893,15.6494,1000291.0
20190328,15.52139175582127,15.64934235368156,15.52139175582127,15.6395,617443.0
20190327,15.74775407779172,15.76743877038896,15.610650193851946,15.6887,1284692.0
20190326,15.806827074235807,15.826511790393011,15.742064358078602,15.7773,738130.0
20190325,15.64937625,15.7871695,15.6296915,15.7478,1141445.0
20190322,15.72806938519448,15.737911731493101,15.600118883312422,15.6887,884733.0
20190321,15.856027052238806,15.88063292910448,15.787130597014926,15.8265,1087365.0
20190320,15.797033725247525,15.924984777227722,15.777348948019803,15.9053,959124.0
20190319,15.836411970074813,15.856096758104739,15.733165256857855,15.7872,1094438.0
20190318,15.72811525,15.777327125000001,15.7084305,15.7478,696362.0
20190315,15.580518404522614,15.724709557160804,15.580518404522614,15.6691,894453.0
20190314,15.7478391959799,15.777366394472363,15.6691,15.6691,665331.0
20190313,15.67894559099437,15.767527204502814,15.669103189493432,15.738,1040853.0
20190312,15.600130585273755,15.655838307111388,15.570603524229075,15.6395,648047.0
20190311,15.560784737175428,15.570627105763142,15.472203419886005,15.5411,1000599.0
20190308,15.393449334178822,15.5214,15.31471046290425,15.5214,837766.0
20190307,15.590354372623574,15.600196768060837,15.521457604562737,15.5313,382699.0
20190306,15.590284702907711,15.619811757269279,15.531230594184576,15.5706,717962.0
20190305,15.639515273412949,15.6592,15.570618730358266,15.6592,1212163.0
20190304,15.639554327226785,15.698608654453569,15.521445672773215,15.5805,1271617.0
20190301,15.69862072243346,15.728147908745248,15.48208802281369,15.5313,950363.0
20190228,15.728084711779449,15.77729649122807,15.669030576441102,15.7084,667090.0
20190227,15.718272875,15.8031141475,15.678903374999999,15.7478,1051125.0
20190226,15.639572801507539,15.693705998743718,15.610045603015076,15.6691,2666076.0
20190225,15.777363154574134,15.777363154574134,15.580416781072556,15.6002,1154729.0
20190222,15.885611932877564,15.895454319453075,15.816715226848974,15.8364,784998.0
20190221,15.797,15.816684735202493,15.767472897196262,15.797,805181.0
20190220,15.669061,15.826538999999999,15.6570533025,15.7478,1029558.0
20190219,15.639545705329155,15.713363573667714,15.619860940438873,15.6986,853773.0
20190215,15.521406913890635,15.669042363293526,15.491879824010056,15.6592,1474485.0
20190214,15.314745710627403,15.393484763124201,15.275376184379,15.3738,1259102.0
20190213,15.304872913992298,15.370423044929396,15.285188189987162,15.3344,1191854.0
20190212,15.30485409941898,15.324538799225307,15.226115300193674,15.2458,1062126.0
20190211,15.12777279220779,15.186827207792206,15.068718376623375,15.1573,1288711.0
20190208,15.265484699806326,15.275327049709489,15.147376500968367,15.2458,3938111.0
20190207,15.344308855850032,15.344308855850032,15.109567504848092,15.2262,1839524.0
20190206,15.304903329065302,15.4131695262484,15.275376184379,15.3738,1735081.0
20190205,15.334415256410258,15.426736703846155,15.31965169871795,15.3541,2187816.0
20190204,15.285206764518188,15.423,15.208042552648372,15.423,1188819.0
20190201,15.304933588761175,15.452569604086845,15.304933588761175,15.4132,3166881.0
20190131,15.432878350515464,15.482090335051547,15.226188015463919,15.2754,32974699.0
20190130,15.324572884615387,15.419551772435899,15.304888141025643,15.3541,1732900.0
20190129,15.18674590058102,15.295011749515815,15.18674590058102,15.2458,920399.0
20190128,15.117884745762712,15.127727118644069,15.039145762711865,15.0982,1823260.0
20190125,15.226160964630225,15.334427138263663,15.196633826366558,15.3049,1388884.0
20190124,15.157303167420814,15.255727213962508,15.14253956043956,15.2262,3660754.0
20190123,15.24585430978613,15.265539079714841,15.103139727802981,15.1868,866952.0
20190122,15.2065,15.22126359223301,15.093312459546928,15.2065,804532.0
20190118,15.216276478149101,15.35082143251928,15.15722236503856,15.3147,776000.0
20190117,15.058875974025973,15.196669610389609,14.999821558441557,15.1573,670169.0
20190116,15.10803053931124,15.15724236517219,15.029291617933723,15.1474,947359.0
20190115,15.049015218811233,15.10806956237753,14.997342668190726,15.0687,1121467.0
20190114,15.029339170506912,15.108078341013826,14.940757603686636,14.9506,891297.0
20190111,15.098184725848563,15.167081266318538,15.02928818537859,15.0785,856105.0
20190110,15.098172934287575,15.17691177618738,15.048961158100196,15.1277,772489.0
20190109,15.00962199870214,15.196627125243348,14.980094873458793,15.1671,1156496.0
20190108,14.822588219722041,14.88853200529451,14.773376439444078,14.8718,1741603.0
20190107,14.7242,14.852150935828876,14.694771284759357,14.7242,1581655.0
20190104,14.576530572390572,14.724165925925927,14.537161144781145,14.6159,1332235.0
20190103,14.409257610921502,14.448627167235495,14.222252218430034,14.4191,1389673.0
20190102,14.094309704060565,14.517532690984172,14.089388506538198,14.301,2071132.0
20181231,14.27144237405107,14.291127122153208,14.113964389233955,14.2616,2988535.0
20181228,14.261569411764707,14.294836564705884,14.163145882352945,14.2222,1603212.0
20181227,14.310772958133148,14.35014234728895,14.19266479066575,14.3403,4315412.0
20181226,14.143460027192384,14.4977847042828,14.133617675050983,14.4781,2943697.0
20181224,14.281308686587908,14.330520639332871,14.1632,14.1632,1525675.0
20181221,14.339029579375847,14.41674789687924,14.264225698778832,14.3196,7323498.0
20181220,14.552762743779423,14.611051513113653,14.426470410221924,14.4459,3307957.0
20181219,14.591614790139905,14.751908827448368,14.523611259160559,14.5819,3280778.0
20181218,14.83447304347826,14.844187826086957,14.475026086956522,14.5236,2744267.0
20181217,15.067655206286837,15.08708480681074,14.824785199738049,14.8345,1269375.0
20181214,15.135591844660194,15.135591844660194,14.989870485436892,15.0093,1109694.0
20181213,15.019059910771194,15.271644359464629,14.989915551306565,15.2425,1654492.0
20181212,15.164777404777274,15.223066107165913,15.033627824402839,15.0482,1910716.0
20181211,15.174518404118405,15.203662805662807,15.0627981981982,15.0968,1622991.0
20181210,15.116162330097087,15.203595145631068,14.980155728155339,15.0093,1736418.0
20181207,15.34934777070064,15.485354649681529,15.233061889171976,15.2522,2498595.0
20181206,15.009296713917525,15.106444265463919,14.863575386597939,15.0773,2707875.0
20181204,15.271603322683706,15.3493214057508,15.193885239616614,15.2036,2919820.0
20181203,15.223044309462914,15.252091471227619,15.096752301790278,15.1939,4590036.0
20181130,14.776181752779596,14.97047737083061,14.717893067364292,14.8539,2578650.0
20181129,14.883040885416667,15.0093330078125,14.856130948567708,14.9219,1863290.0
20181128,14.87337404980341,15.00938138925295,14.795655570117956,14.8248,1709156.0
20181127,14.88301476159373,14.955875473546701,14.71300643370346,14.8733,2496963.0
20181126,14.912170461938842,14.999603383214053,14.892740923877684,14.9316,2780208.0
20181123,14.892744313725489,14.92188862745098,14.785881830065358,14.8636,1521631.0
20181121,15.30078521573604,15.46593654822335,15.261926078680203,15.3105,3988259.0
20181120,15.485358157389634,15.524217274472168,15.1259113243762,15.1842,2164621.0
20181119,15.57276712158809,15.689344292803968,15.489025853598013,15.6602,1678234.0
20181116,15.72820334987593,15.78649193548387,15.563052357320098,15.6602,1802685.0
20181115,15.708821910112361,15.708821910112361,15.53395561797753,15.5631,1760029.0
20181114,15.640773831775702,15.712274512149532,15.563055700934578,15.5922,3499449.0
20181113,15.825361282212446,15.856642843494658,15.397911376492774,15.4562,3285734.0
20181112,16.02940709046455,16.102268031784842,15.859398227383862,15.8934,3247499.0
20181109,15.92248524390244,16.02934756097561,15.864293854878051,15.9322,2247769.0
20181108,16.194532991556095,16.22367732207479,16.058526115802174,16.1071,1991337.0
20181107,16.330491726618703,16.349921223021582,16.165341007194243,16.2042,1654212.0
20181106,16.349962499999997,16.369392045454546,16.1362375,16.2431,1736214.0
20181105,16.408247706968435,16.476251101846337,16.291670458606312,16.3111,2586090.0
20181102,16.359659047619047,16.437377142857144,16.282912428571425,16.3208,3516210.0
20181101,16.55399572446556,16.60256965558195,16.316566349168646,16.3597,5848292.0
20181031,16.631736792452827,16.719169988207543,16.4763,16.4763,3968069.0
20181030,16.63169656777196,16.79199037230948,16.63169656777196,16.6997,1801772.0
20181029,16.893962326388888,16.94253611111111,16.76767048611111,16.7871,2465032.0
20181026,16.748274914089347,16.991144329896905,16.728845360824742,16.962,1710097.0
20181025,16.82598522792845,16.893988632429316,16.79684091171379,16.8357,2336485.0
20181024,16.96199548088065,17.000854577056778,16.7677,16.7677,1916860.0
20181023,17.03973659378596,17.06888095512083,16.826011277330267,16.8843,1995854.0
20181022,17.185481598199214,17.26970891615082,17.136907597073723,17.2632,2157694.0
20181019,17.253414760563384,17.335990225352113,17.20484095774648,17.2437,1591427.0
20181018,17.15631478753541,17.25346266288952,17.117455637393768,17.1466,1570037.0
20181017,17.457477478991596,17.457477478991596,17.243752100840336,17.3409,1069153.0
20181016,17.399152304275404,17.5448738478623,17.370007995558023,17.4963,2118712.0
20181015,17.399170440602344,17.4526017289459,17.311737423312884,17.4186,2001253.0
20181012,17.389414756847398,17.418559027389602,17.209691755170486,17.3797,2627474.0
20181011,17.399136169014085,17.44770997183099,17.225824840563384,17.2437,1826085.0
20181010,17.807157602663708,17.816872364039956,17.506,17.506,1954340.0
20181009,17.797511207834603,17.89465919477693,17.710078019586508,17.8558,2173896.0
20181008,17.64206684931507,17.758644383561645,17.63235205479452,17.7295,1499742.0
20181005,17.81685901639344,17.865432786885247,17.748855737704915,17.778,1341871.0
20181004,18.03062508178844,18.03062508178844,17.73918178844057,17.8169,2786723.0
20181003,17.87519309600863,18.113205177993528,17.797474865156417,18.0112,1976090.0
20181002,17.855714752313553,17.904288513881326,17.82657049537289,17.846,2317381.0
20181001,17.476926379027855,17.84123140360459,17.457496777717097,17.7878,4332074.0
20180928,17.331207568169173,17.51093141346689,17.321492765720645,17.4575,2286552.0
20180927,17.26317043282743,17.2826,17.19516694772344,17.2826,1006225.0
20180926,17.243759175607,17.311762732919252,17.2049,17.2049,945933.0
20180925,17.292314783586285,17.340888701517706,17.26317043282743,17.2826,2868622.0
20180924,17.16598191549296,17.258077845633807,17.146552394366196,17.2437,1442305.0
20180921,17.0299590051458,17.13633553173242,16.923096740994858,16.9911,1500095.0
20180920,16.991159140401145,17.010588710601724,16.903726074498568,16.9523,1231310.0
20180919,16.84543736389685,16.971729570200573,16.83572257879656,16.9523,1109034.0
20180918,16.855114763552482,16.923118108419843,16.78225403690888,16.8454,864149.0
20180917,16.796862630966242,16.83572176949942,16.681256693830036,16.69,1285064.0
20180914,16.74825906976744,16.845406744186047,16.660826162790695,16.7094,2043098.0
20180913,16.952307047949162,16.966879231658,16.758011265164644,16.8163,2000551.0
20180912,16.923181600000003,17.039759200000002,16.908609400000003,17.0009,1327180.0
20180911,16.709433831990793,16.8843,16.685146864211738,16.8843,1286586.0
20180910,16.74824427658338,16.791960691458456,16.6656688262638,16.7191,1532217.0
20180907,16.55393772594752,16.665657376093296,16.53450822157434,16.6608,1316053.0
20180906,16.73857744009351,16.77743658679135,16.495707773232027,16.622,1190275.0
20180905,16.796818070889017,16.8259623474724,16.703556385822196,16.7191,1674797.0
20180904,16.903677083333328,16.932821354166663,16.757955729166664,16.7871,1603666.0
20180831,16.932873935558113,16.9717330840046,16.864870425776754,16.8843,1920058.0
20180830,16.923188824884793,16.932903629032257,16.83381262672811,16.8649,839921.0
20180829,16.79685221391604,16.908669315698678,16.743420931569865,16.894,1418542.0
20180828,16.816262441860463,16.830834593023255,16.68997046511628,16.7094,1116793.0
20180827,16.748255703532134,16.78711476548929,16.72882617255356,16.7774,1163465.0
20180824,16.777388553166762,16.840534485764092,16.680240964555495,16.7191,986601.0
20180823,16.5442262295082,16.617086885245904,16.515081967213117,16.5928,925940.0
20180822,16.534566919929865,16.660859146697835,16.485992986557566,16.622,1541170.0
20180821,16.43737379964434,16.465255160640186,16.36189011499704,16.3888,1043533.0
20180820,16.32084085510689,16.388844358669836,16.29470808016627,16.3597,1456611.0
20180817,16.38878851873885,16.408218024985132,16.247924598453306,16.3305,1117975.0
20180816,16.20421146953405,16.291644265232975,16.20421146953405,16.2625,2859602.0
20180815,16.31106550270921,16.320780252859723,16.08762624924744,16.1362,3239337.0
20180814,16.583133038869256,16.62199216725559,16.451983480565367,16.4957,1687582.0
20180813,16.485929498525074,16.51993112094395,16.272205014749265,16.4665,2015749.0
20180810,16.554,16.68728690140845,16.53457042253521,16.554,2035011.0
20180809,16.67057746478873,16.699721830985915,16.544285211267606,16.554,1749001.0
20180808,16.80658094681473,16.826010520163646,16.553996493278785,16.622,4515439.0
20180807,16.855144341801388,16.884288683602772,16.796855658198613,16.826,2983195.0
20180806,16.72884432809773,16.816277312390923,16.689985223967422,16.6997,2542930.0
20180803,16.6511703962704,16.71917400932401,16.602596386946388,16.6706,2587034.0
20180802,16.466578070175437,16.680303567251464,16.447148479532164,16.6123,2979463.0
20180801,16.573388588235293,16.651106705882352,16.48595570588235,16.5151,4856741.0
20180731,16.84543304347826,16.86486260869565,16.758,16.758,2495519.0
20180730,16.864814755043227,16.913388530259365,16.8551,16.8551,2406936.0
20180727,16.835718260869562,16.874577391304346,16.72885565217391,16.758,3142408.0
20180726,16.787140877598155,16.855144341801388,16.77742609699769,16.826,1723569.0
20180725,16.689993071593534,16.826,16.641419168591224,16.826,2303862.0
20180724,16.56374078408426,16.699748039789352,16.56374078408426,16.6026,1504537.0
20180723,16.5151,16.583103352941176,16.456811411764708,16.5151,2301014.0
20180720,16.417940968122785,16.476229515938606,16.382579249114524,16.4568,2361642.0
20180719,16.29172598097503,16.41801843043995,16.21400755053508,16.3403,2929837.0
20180718,16.233407779097387,16.398559144893113,16.145974703087887,16.3597,3488522.0
20180717,16.155711204313956,16.311147992810064,16.155711204313956,16.214,3025193.0
