date,HYG~open,HYG~high,HYG~low,HYG~close,HYG~volume
20190103,76.57772532395408,76.80960695421449,76.45563254720474,76.6913,32776581.0
20190102,76.39795678478825,76.76707476231634,76.33170484010373,76.6535,26977398.0
20181231,76.84278106041923,76.97528493218249,76.75106945203453,76.7576,14154031.0
20181228,76.65347719644619,76.96580769990128,76.52097334649555,76.7008,30106397.0
20181227,76.18022402372713,76.63925506673256,76.07611389026198,76.5872,31806085.0
20181226,75.46089520810177,76.6345,75.29053322218105,76.6345,25010288.0
20181224,75.93417366570388,76.04774839884465,75.3663,75.3663,18853613.0
20181221,76.27492431758694,76.59198722423034,75.8111606630936,75.9342,56294977.0
20181220,76.72914038199183,76.84271503162596,75.725897643557,76.3127,68796068.0
20181219,77.72293538234571,77.85543916892058,76.8900544381608,76.9847,32062703.0
20181218,77.95010765107213,78.01635956384017,77.5147379385965,77.6851,25284304.0
20181217,78.2681249818446,78.33406274509804,77.75946223674654,77.8254,24124903.0
20181214,78.5319133838384,78.63552991822993,78.2775818903319,78.3341,16397613.0
20181213,78.65438031373488,78.74857717638605,78.58844250987906,78.6638,15859221.0
20181212,78.48481968551192,78.73915119433441,78.4565606289761,78.4754,17571528.0
20181211,78.35287548169558,78.42823289980733,78.15506225915222,78.221,19243943.0
20181210,78.01376226324044,78.14092789841959,77.76885066956207,78.0797,23434666.0
20181207,78.4282461909936,78.54599217674756,78.01849016056984,78.0232,28901228.0
20181206,78.04202452102663,78.26809677069528,77.9195687191228,78.1739,27661898.0
20181204,78.77678882084534,78.84866098378963,78.37174255523536,78.4471,32066498.0
20181203,78.79560483293557,78.96515903341289,78.65430966587112,78.9369,27052900.0
20181130,78.35888976076556,78.52768583732058,78.34960597655504,78.3964,15081048.0
20181129,78.38700396323267,78.66833069117823,78.34011617524175,78.5558,17927859.0
20181128,77.9369358925373,78.5558551283582,77.89004807164179,78.5371,23513110.0
20181127,77.7774692993017,77.89937755839152,77.71182639056104,77.89,14370736.0
20181126,77.86185709987966,77.9650102286402,77.74932641395908,77.9275,19807132.0
20181123,77.67433072179907,77.73997364284853,77.5618,77.5618,9708072.0
20181121,77.9932,78.15261858843334,77.8994243597451,77.9932,16560369.0
20181120,77.62743267673716,77.80091751661631,77.55241220543806,77.5993,21901913.0
20181119,77.8806102276834,78.05878380917962,77.73525809541019,77.8431,36567252.0
20181116,77.9838467635403,78.11513270085266,77.83380569232618,78.087,64912778.0
20181115,78.0119404454023,78.3214,77.82438920019156,78.3214,32332563.0
20181114,78.59339432607133,78.76219054345222,78.15283619870719,78.3402,44747748.0
20181113,78.64024100358422,78.78559322580645,78.42455706093189,78.4902,22907605.0
20181112,79.08100065601144,79.15602117127861,78.59336730677481,78.6215,22319598.0
20181109,79.39980437411096,79.40918193456615,79.03407951635846,79.1091,20869262.0
20181108,79.56857755775577,79.78426138613861,79.54044488448844,79.5592,20677509.0
20181107,79.3717197883598,79.77495513227514,79.36703100529103,79.7562,26155494.0
20181106,79.15603650662251,79.2967,79.127903807947,79.2967,14675515.0
20181105,79.02475703106474,79.18417566990752,78.98724676310174,79.0904,12299552.0
20181102,79.16536340334639,79.2685165658004,78.90279171709979,79.0247,19675811.0
20181101,78.85591608159395,79.15599805502846,78.77151802656547,79.0716,33115675.0
20181031,78.80561630112626,78.93625912270304,78.7123,78.7123,23047946.0
20181030,78.54433065797274,78.7123,78.37169550088916,78.7123,24105256.0
20181029,78.7589908496732,78.79631738562091,78.4230520261438,78.5257,23379432.0
20181026,78.67495302148879,78.88024883058293,78.53964442004037,78.6003,27424103.0
20181025,78.9549,79.01088976480321,78.78226489185676,78.9549,29513680.0
20181024,79.20689180483184,79.24421833254382,78.76830510421601,78.7963,23827773.0
20181023,78.9922358001414,79.22552651425877,78.89891951449445,79.1882,20873220.0
20181022,79.41220614551447,79.45886431598777,79.19757856133742,79.2629,15049861.0
20181019,79.36557455830388,79.38423783274439,79.17427599528857,79.2256,20606366.0
20181018,79.45884896876842,79.49617549793753,79.1789,79.1789,28653793.0
20181017,79.56145813871612,79.65477441614834,79.44947860579745,79.5148,18739398.0
20181016,79.55218874443665,79.69216327008668,79.5428571093933,79.6735,18955666.0
20181015,79.39356836290986,79.4962163709014,79.3562418145493,79.4029,16658450.0
20181012,79.42157344685847,79.51488982971226,79.26293559600704,79.4589,31877625.0
20181011,79.16021118063755,79.31884887839433,78.91758881936245,79.0389,37665329.0
20181010,79.42151832683447,79.42151832683447,78.95493673638191,78.9736,25204714.0
20181009,79.449483716565,79.6081213984045,79.43082045987799,79.5428,19488481.0
20181008,79.64545911173774,79.65479074139348,79.39350511103278,79.4215,12869547.0
20181005,79.92540703399766,79.94407029308323,79.5988,79.5988,25063281.0
20181004,80.0840428104575,80.15869584500467,79.86008370681606,79.9534,24935144.0
20181003,80.51328558139535,80.54128046511627,80.1680153488372,80.252,17930630.0
20181002,80.4946949089644,80.53202145425026,80.42004181839268,80.4667,13577607.0
20181001,80.4013571263036,80.532,80.38269385863268,80.532,22565966.0
20180928,80.21699224895882,80.32382437528922,80.15196399814901,80.3006,17085215.0
20180927,80.17977179902756,80.26337948599213,80.1426128270433,80.2448,7996623.0
20180926,80.0683307585247,80.20303209232196,80.04975126420784,80.0962,19504839.0
20180925,80.0126,80.05904874027634,79.97544100777895,80.0126,13240449.0
20180924,80.0776,80.12404872389791,79.96612306264501,80.0776,10229420.0
20180921,80.09622050092764,80.15195899814472,80.0776410018553,80.1148,10966692.0
20180920,80.00330252841569,80.0962,79.82679733240548,80.0962,15360130.0
20180919,80.11475642276423,80.16120514518003,79.9661205110337,79.9847,14471057.0
20180918,80.16116922095989,80.22619740319962,80.11472051936006,80.1333,19882279.0
20180917,80.17975896603687,80.19833844905529,80.10544103396315,80.1426,13279860.0
20180914,80.11479226224951,80.25413849183367,80.10550251361057,80.1984,12945025.0
20180913,80.04968208695652,80.1797384347826,80.04968208695652,80.124,10375835.0
20180912,79.81747436403762,80.03113845975142,79.81747436403762,79.9754,14041949.0
20180911,79.66883334497612,79.87320768424729,79.66883334497612,79.7896,17897794.0
20180910,79.70597181786421,79.78957948061021,79.67810259694886,79.771,6996942.0
20180907,79.54807179696616,79.67812820303384,79.54807179696616,79.6131,12374654.0
20180906,79.70598974239422,79.73385896957687,79.63167180324048,79.6967,13137481.0
20180905,79.70601796546896,79.7324937406673,79.60383076294913,79.6317,13369230.0
20180904,79.78961795827992,79.82677693741988,79.63169229693509,79.7153,16029000.0
20180831,79.81575202640111,79.93599826308477,79.80650231588699,79.8805,9569258.0
20180830,79.85279772753624,79.8712971594203,79.75105085217392,79.7788,8481683.0
20180829,79.86199942075999,79.9082479726599,79.80650115848009,79.8435,7403738.0
20180828,79.8898,79.92679886534675,79.84355141831652,79.8898,8175285.0
20180827,79.91755028353201,79.97304858234,79.88980113412799,79.9268,5581688.0
20180824,79.80650289418848,79.92674913174346,79.77875376244502,79.899,7458453.0
20180823,79.76954971587614,79.8435474428853,79.72330113649541,79.7603,7751796.0
20180822,79.73250115955473,79.80649884044527,79.72787630449906,79.7695,8297606.0
20180821,79.6493028418977,79.81579772648186,79.63080341027724,79.7418,9281441.0
20180820,79.6307497095725,79.68624796700745,79.57525145213755,79.6215,8174915.0
20180817,79.45500406787541,79.6122491283124,79.45500406787541,79.5845,15280895.0
20180816,79.4642508727019,79.53824854549687,79.41800232720503,79.492,14931750.0
20180815,79.42729885820809,79.45504800186416,79.29780285447978,79.3903,14684815.0
20180814,79.43650290765292,79.55674912770411,79.41800348918352,79.529,9767741.0
20180813,79.51054628917628,79.51054628917628,79.33480171268786,79.3903,10479002.0
20180810,79.45504971475144,79.55679657701712,79.38105199674001,79.4458,9473280.0
20180809,79.64924796606229,79.6769970943747,79.54750116225011,79.5845,6354678.0
20180808,79.66774912891987,79.70012311265971,79.6215005807201,79.64,10103616.0
20180807,79.64005142193847,79.76029772489844,79.62155199071387,79.6863,8408169.0
20180806,79.42730682847521,79.6493,79.42730682847521,79.6493,7521935.0
20180803,79.41805256544502,79.5382988598022,79.40889534764398,79.5013,6940500.0
20180802,79.32550349324639,79.44574970889613,79.28850465766185,79.4365,10989179.0
20180801,79.32555199813585,79.4365485727601,79.23767970989165,79.3903,23297895.0
20180731,79.3010793079424,79.3471310380864,79.25502757779842,79.3195,10709540.0
20180730,79.1537,79.21513299732372,79.0708069001629,79.1537,8400514.0
20180727,79.16294139215458,79.19057243627051,79.03712803794669,79.1261,10850047.0
20180726,79.1537,79.21817241098442,79.11685862229463,79.1537,9233600.0
