date,EFA~open,EFA~high,EFA~low,EFA~close,EFA~volume
20190917,64.53092649077323,64.89684898581669,64.47158770779319,64.8474,23845175.0
20190916,64.80781628156083,64.84243055853099,64.59024082631983,64.6298,30891167.0
20190913,65.16385103124053,65.3468122156506,65.07860100909919,65.2133,22132249.0
20190912,64.52103669360987,64.93146327588836,64.43202851913986,64.8474,30292241.0
20190911,64.30347341616812,64.49137959809785,64.24413462187451,64.4716,18413242.0
20190910,63.888034860404126,64.16989383772945,63.75946760758907,64.1155,19028825.0
20190909,64.01658978677379,64.02647957354758,63.85835319839307,64.0067,15879962.0
20190906,63.79902042460872,63.97357517743685,63.744626592282664,63.8188,21338265.0
20190905,63.719987810945284,63.85844502487562,63.601310199004985,63.6112,22265884.0
20190904,63.03754495154737,63.2749,62.95842660206314,63.2749,25583198.0
20190903,62.157324639289676,62.401701328523856,62.083151220865695,62.3749,33998210.0
20190830,62.70934755075901,62.721116413662244,62.23651617647059,62.5431,33442319.0
20190829,62.32543872299873,62.394667233163915,62.107863405336715,62.2661,19046711.0
20190828,61.5837530759372,61.939785693687924,61.40573676706184,61.7321,25028437.0
20190827,62.0782428228132,62.1276917975008,61.7321,61.7321,24511516.0
20190826,61.90017744517369,61.9199570193693,61.573814470946054,61.7815,27780049.0
20190823,61.90025739186572,62.31562898644287,61.26731020012912,61.2772,34410504.0
20190822,62.19694698756774,62.2760653809372,61.821134619062796,62.0486,20505139.0
20190821,62.40455488386892,62.40455488386892,62.1672,62.1672,25971803.0
20190820,61.92000610381288,61.939785693687924,61.652981640499846,61.7321,21710227.0
20190819,62.12770614721379,62.15737553887913,61.92991020277822,61.9398,22998617.0
20190816,61.1782978313253,61.62333879518073,61.1782978313253,61.564,24168383.0
20190815,60.90132853194602,61.02000601528207,60.58485524304991,60.8321,40936059.0
20190814,61.17328323001632,61.2573464274062,60.6244,60.6244,39692920.0
20190813,61.63322430588608,62.50352657464699,61.56894061557988,62.3354,31648885.0
20190812,61.99914495515695,62.17716132286996,61.643112219730945,61.7519,20418877.0
20190809,62.49364499523356,62.54309399428027,62.09805300285987,62.2464,23227434.0
20190808,62.32546749763332,62.83973666771852,62.246349163774056,62.6815,29156379.0
20190807,61.58371059423291,62.1968774573841,61.40569440815676,62.0782,41814744.0
20190806,61.910128578282425,61.99419185191108,61.39091424116424,61.8409,33907436.0
20190805,62.08811608436645,62.08811608436645,61.14858581548865,61.4255,54766743.0
20190802,63.31447346938774,63.31447346938774,62.74581020408162,62.998,37777989.0
20190801,63.818834619573686,64.34793854831182,63.30456538042634,63.5617,38568616.0
20190731,64.13529162141194,64.32319764158262,63.294659425911554,63.7397,32619048.0
20190730,64.18477959309496,64.22433877928485,64.01665305178793,64.165,24945268.0
20190729,64.9957183424741,65.00560813528337,64.80781227909812,64.9166,11655466.0
20190726,64.82764900763358,64.87709801526717,64.7534754961832,64.7782,16616458.0
20190725,65.11442043750957,65.13420003059508,64.5803714242007,64.6496,24288147.0
20190724,65.08473473652332,65.3122,65.07484494245911,65.3122,11192503.0
20190723,65.25291019851493,65.32213880891044,65.1144529777239,65.2628,22078431.0
20190722,64.87707959743824,64.93641838975297,64.74851221408966,64.8573,15203911.0
20190719,64.94623660509845,65.02535490764768,64.75833063654403,64.788,16908585.0
20190718,64.53085958904109,64.9759,64.4616310806697,64.9759,18640890.0
20190717,65.03533483969466,65.03533483969466,64.7534754961832,64.7782,13318810.0
20190716,64.94631840219544,65.06994090562586,64.8078611983534,64.8672,23641386.0
20190715,65.14408979653813,65.19353877922867,65.03530203461891,65.1342,12363180.0
20190712,64.96601234042552,65.0748,64.8671144680851,65.0748,14459455.0
20190711,65.1440468502739,65.17371622032867,64.82757356968959,64.9957,14023839.0
20190710,65.09461834499544,65.20340606936418,64.89682248250686,65.0155,15051476.0
20190709,64.60998381926423,64.81766936345596,64.58031445580826,64.788,11661803.0
20190708,65.07488980088158,65.18862251101991,65.02544079647362,65.065,15839482.0
20190705,65.37157140698201,65.48035919601027,65.03531824089467,65.4408,21696234.0
20190703,65.85609191661668,65.98465914817035,65.8165327684463,65.9451,14359264.0
20190702,65.4407612411294,65.55449386229805,65.40120206854898,65.5001,26045880.0
20190701,65.65834279224713,65.65834279224713,65.15396329497274,65.3122,25621548.0
20190628,64.91659187585577,65.07482854100105,64.87208781378365,65.0056,27667856.0
20190627,64.64958979498165,64.75343264228886,64.61003061505508,64.6397,14439838.0
20190626,64.64962661042945,64.68918581288342,64.4815,64.4815,13170695.0
20190625,64.85723025184274,64.87700982800982,64.4023,64.4023,24373010.0
20190624,64.83744893909326,64.91656724164248,64.76822042436268,64.788,23238812.0
20190621,64.6496,64.83750613431238,64.60015101728622,64.6496,25032701.0
20190620,65.10451629855292,65.12924078446306,64.7188143183549,64.9265,32817375.0
20190619,64.11555507068223,64.48147756607253,64.06116118623233,64.3628,25092696.0
20190618,63.64083673469386,63.99686938775509,63.62105714285713,63.9672,34024302.0
20190617,63.09693059689801,63.25516741344196,63.05737139276202,63.1266,22615780.0
20190614,63.1690296961326,63.1690296961326,63.01413245856354,63.0819,37202080.0
20190613,63.643410786106024,63.67245402193783,63.38202166361974,63.5466,24194522.0
20190612,63.71116476059775,63.7982944495273,63.454616232082955,63.4885,17110535.0
20190611,64.2242891781444,64.24365133948842,63.87577027395187,63.9629,22255012.0
20190610,63.63371892303013,63.81765938545787,63.57563246121084,63.6434,21435790.0
20190607,63.275478584502736,63.63096750335569,63.24643537217815,63.4691,31020134.0
20190606,62.665618921841215,62.805994555143656,62.50568751065803,62.6753,28586899.0
20190605,62.723713461538466,62.73339454094292,62.32678920595533,62.4236,19015348.0
20190604,62.16224852713177,62.5010865116279,61.99767007751938,62.443,34241648.0
20190603,61.56194069311588,61.833010726046716,61.387681386231755,61.7362,36735868.0
20190531,61.11661104100947,61.44576750788644,61.05852460567824,61.378,34278602.0
20190530,61.77976230853392,61.949181072210074,61.70715426695843,61.9395,28874312.0
20190529,61.64911352368999,61.716881079385,61.41192707875745,61.7072,32910376.0
20190528,62.66560238503507,62.77025481231488,62.08473784879188,62.1041,32636966.0
20190524,62.704318925594315,62.72368107440568,62.48165421426366,62.714,23319953.0
20190523,61.95887033858636,62.11376751443282,61.78461101575908,62.046,29106782.0
20190522,62.55911354359925,62.767256679035235,62.549432467532455,62.6172,22818175.0
20190521,62.7914514012935,62.95602967354481,62.63655420388051,62.8689,20838866.0
20190520,62.4526,62.665583599441945,62.29770283676948,62.4526,27914479.0
20190517,62.73334321445114,63.02861589470435,62.65589464258145,62.7043,35566283.0
20190516,62.849529938650306,63.32390254601226,62.83984886503067,63.1206,27414280.0
20190515,61.93952467532466,62.72369183673469,61.9104814471243,62.6172,39054925.0
20190514,62.22024072924747,62.559078200155156,62.15731377036462,62.3945,32213993.0
20190513,62.0847947030246,62.17192446325027,61.67818915530481,61.775,42253209.0
20190510,62.77212704729833,63.26586216133476,62.41392706260523,63.2465,34968019.0
20190509,62.384875744024676,62.84830901557441,62.18157307633,62.7818,28991462.0
20190508,63.01411355333845,63.304545786646194,62.89310012279355,63.0722,31028319.0
20190507,63.536940587060094,63.59502707853082,62.79633782080836,62.9948,30661421.0
20190506,63.43044324324324,64.20492972972973,63.41108108108108,64.1178,24641053.0
20190503,64.46625712792955,64.8535,64.42850094790268,64.8535,22117390.0
20190502,64.32109728424864,64.35014052504526,63.99678109535305,64.1662,21120660.0
20190501,64.72769177463093,64.84386471828866,64.21459460680929,64.263,25870831.0
20190430,64.57281351108448,64.73739189634512,64.35982971839425,64.6309,36645902.0
20190429,64.35985395683454,64.6115621702638,64.30660798860912,64.5922,16992679.0
20190426,64.18558374717833,64.34048108352144,64.08877291196389,64.3308,17705731.0
20190425,63.91450268963432,64.0887621637957,63.85641619824719,64.0694,16020335.0
20190424,64.2242918918919,64.28237837837838,63.99678648648649,64.1178,26417550.0
20190423,64.32107308442046,64.59214322986955,64.28234877792774,64.5631,17741390.0
20190422,64.34048915264421,64.53895138972355,64.30176481370191,64.4373,21336707.0
20190418,64.58242428378581,64.62114856757162,64.38880286485677,64.5437,21794073.0
20190417,64.7180351521511,64.73739731674412,64.47600809473842,64.5825,23540002.0
20190416,64.6018025405893,64.61148361395068,64.35009463319302,64.3985,19958106.0
20190415,64.36946214833759,64.3888242966752,64.21940549872122,64.3501,11608032.0
20190412,64.30173783865142,64.35014324202288,64.1794657897351,64.3211,31507747.0
20190411,63.94356759624128,64.02101627765988,63.74994589269475,63.8758,16309607.0
20190410,63.85640272232305,64.03066215970962,63.77895408348457,64.0113,25289270.0
20190409,63.943559511158334,63.95324059511158,63.740256748140276,63.7693,17075010.0
20190408,64.12749458440186,64.1759,63.972597254487845,64.1759,21464148.0
20190405,63.92411642264152,64.1371,63.92411642264152,64.1371,27828798.0
20190404,63.88547024818401,64.01616487590799,63.85642699757869,63.9726,23580492.0
20190403,64.0596946088795,64.26299725158562,63.98224598308668,64.1081,25471618.0
20190402,63.507908080961805,63.64344325064678,63.344781823162386,63.6144,18209116.0
20190401,63.39169736641803,63.61436215557923,63.30456766631146,63.595,33228135.0
20190329,62.80118108233118,62.83022432932471,62.51074861239592,62.7915,23423907.0
20190328,62.568824322650556,62.64627296795168,62.307435144759246,62.5301,16531162.0
20190327,62.82053513513514,62.89798378378378,62.259032432432434,62.685,21772334.0
20190326,62.801116084672444,62.86888359085291,62.544567668417805,62.6559,36734393.0
20190325,62.210564999999995,62.394505357142855,62.05566785714284,62.3461,26707870.0
20190322,62.78177810604882,62.883429404447206,62.22995677188617,62.259,36194249.0
20190321,63.091557053530586,63.53688644197042,63.08187597986885,63.4788,34686489.0
20190320,63.24652961438805,63.812873098613025,63.03354573997866,63.5176,33136010.0
20190319,63.74020799024093,63.77893229643183,63.35296492833181,63.4885,32094829.0
20190318,63.24652698242933,63.391743254392665,63.14003504965622,63.3627,27734311.0
20190315,62.897973014412756,63.159362158846974,62.85440815700705,63.14,44272173.0
20190314,62.43325677309362,62.588153983261016,62.33654282749536,62.4623,20861435.0
20190313,62.17188656438866,62.53008647140865,62.16704602510461,62.472,17856267.0
20190312,61.949181072210074,62.06535393873086,61.86205142231948,61.9395,31559429.0
20190311,61.48456471415182,61.99766216807248,61.48456471415182,61.9783,16204895.0
20190308,61.058556893020324,61.4458,61.04887581534584,61.4458,21427594.0
20190307,61.958878033406876,62.02664555625591,61.42641892530729,61.4361,29446064.0
20190306,62.49138923459863,62.50591085874299,62.20095675171126,62.23,14060078.0
20190305,62.30745133457481,62.54463787243949,62.22496850589696,62.3849,22315090.0
20190304,62.61723243243244,62.64627567567567,62.075091891891894,62.3268,22255534.0
20190301,62.57846214794181,62.68495396162179,62.33643529866914,62.5591,26191800.0
20190228,62.259024319278055,62.399399976660966,62.152532441263425,62.2203,27730704.0
20190227,62.44293505282785,62.525224192044746,62.244473011187075,62.3074,19933419.0
20190226,62.36547852058186,62.70431610956359,62.33643529866914,62.5591,23246232.0
20190225,62.46230259679676,62.52038905302441,62.22995677188617,62.259,21208940.0
20190222,62.05573783530879,62.22021942436058,61.978289176543974,62.0751,19653784.0
20190221,61.9492486621812,61.99281353465811,61.71758035143171,61.8718,19709616.0
20190220,61.901176499687686,62.24930793254215,61.891108182386006,61.9976,27833065.0
20190219,61.38775123708111,61.92989191982462,61.38775123708111,61.8234,19126768.0
20190215,61.31992989625905,61.591,60.71002216284188,61.591,29544714.0
20190214,60.70031892840058,60.91330250358794,60.53574071121034,60.71,23166902.0
20190213,60.894002711756265,61.039218934439305,60.6907,60.6907,22923491.0
20190212,60.54546490108487,60.71004323548181,60.50674058710912,60.681,28176323.0
20190211,59.984,60.10985409941899,59.848464816010335,59.984,22453011.0
20190208,59.8483785875524,60.05168107062238,59.64507610448242,60.042,21440370.0
20190207,60.574537913854066,60.6713487463838,60.10984591771135,60.2357,33930698.0
20190206,61.203797304154776,61.281245956232155,60.952089184903265,61.0489,19675589.0
20190205,61.271570258756704,61.41097784474597,61.18444051751341,61.3587,29367109.0
20190204,60.574505501669584,60.908502695182065,60.45349202575926,60.8843,20260649.0
20190201,60.69064321736355,60.82617823172678,60.50331446536865,60.6616,22056046.0
20190131,60.56482705807275,60.82621617740906,60.41961088066368,60.681,33012492.0
20190130,60.284118754988036,60.894027134876296,60.129221388667204,60.652,30465674.0
20190129,60.22594571566888,60.35179964498952,59.9936,59.9936,23933745.0
20190128,59.703202765647745,59.916186462882095,59.6160730713246,59.8581,28738175.0
20190125,60.08080807463407,60.28895138330384,60.03724319607528,60.1873,31128767.0
20190124,59.4708756791931,59.67901890353018,59.306297315763786,59.5096,21843779.0
20190123,59.67414579804561,59.72255117263843,59.19493258957655,59.4418,21725568.0
20190122,59.47081317081152,59.548261731020936,59.05452715968586,59.1707,36637851.0
20190118,60.09041892719072,60.167867509664944,59.86775425257732,60.1001,39380831.0
20190117,58.93839752684673,59.60639184835665,58.91903537260006,59.4999,28895994.0
20190116,59.1804081809275,59.35466752122796,59.15136495754409,59.2869,38473907.0
20190115,58.967402865564104,59.209429638120184,58.76894091206812,59.1223,35202725.0
20190114,58.647921810699586,59.00128086419753,58.618878600823045,58.8125,28319835.0
20190111,59.03519462559396,59.209453973455666,58.90934065213829,59.0836,40655580.0
20190110,59.025508445890964,59.499881074043934,58.98174999121236,59.4902,33699316.0
20190109,59.13204594020585,59.38375405979416,58.96746755432119,59.2579,34615284.0
20190108,58.793221675202375,58.81742438460268,58.42534049231786,58.5996,26445035.0
20190107,58.07678383771201,58.48822963086132,57.912205520452275,58.222,30335911.0
20190104,57.195771056584874,58.202602503755635,57.10864141211818,57.9993,47001748.0
20190103,56.653661998967834,56.67786469120936,56.17444869258558,56.2761,35012599.0
20190102,56.15024889191954,56.798881077395166,56.130886737129224,56.7892,38723208.0
20181231,57.13774596801633,57.176470296019055,56.71177835998638,56.9054,62878761.0
20181228,57.07958889078208,57.108632100868974,56.653621809507584,56.8182,68541829.0
20181227,55.71457100034257,56.5181,55.288603819801295,56.5181,76591159.0
20181226,55.424215770486164,56.440729771516914,54.95952365572926,56.3536,69827561.0
20181224,55.72433278256284,55.94215722446827,55.02729456846546,55.0757,47120316.0
20181221,56.314845917303685,56.64400265809589,55.64201081480194,55.7243,93622530.0
20181220,57.021594742232836,57.18617319904404,56.48913502902014,56.7118,97602572.0
20181219,57.73794838490309,58.183277966678,56.71175413124787,56.9441,68491739.0
20181218,57.71856470786327,57.91218619296178,57.31195958915643,57.4959,48896513.0
20181217,57.900175058352794,57.967222407469166,57.21054518172725,57.45,58508483.0
20181214,58.03421639100232,58.28324917300695,57.86180908038372,57.9097,50416218.0
20181213,58.886698318367344,59.03037113469388,58.60893087346939,58.6664,44498228.0
20181212,58.82916906779661,59.173983474576275,58.76691091101695,58.7717,45925656.0
20181211,58.331162063833304,58.35031843889532,57.56969615511824,57.9193,71163778.0
20181210,57.93844188785666,58.039012831784994,57.14345252156602,57.7373,61630488.0
20181207,58.867551440329215,59.0974279835391,58.05340534979424,58.1875,54090296.0
20181206,58.33112546846994,58.82919090760959,57.68938730650155,58.7813,78905499.0
20181204,60.6107995480226,60.66826870056497,59.279430847457625,59.3369,50079577.0
20181203,61.06097287735849,61.06097287735849,60.68742339622641,60.9173,43672398.0
20181130,60.03609628803569,60.1893473315278,59.8541106738888,60.1223,32068551.0
20181129,60.333009057741116,60.582041957487306,60.1749689482868,60.3809,31259708.0
20181128,59.92114494949495,60.73529094065656,59.652955681818185,60.6874,40600818.0
20181127,59.71038364014728,59.873212726108534,59.537976372658875,59.8349,38111394.0
20181126,59.92112722053899,60.122269111784405,59.863658108754585,60.0648,31007399.0
20181123,59.05906183230819,59.36556361281968,59.05906183230819,59.174,13336461.0
20181121,59.47091820228333,59.80615449429169,59.37513640456665,59.5667,32720617.0
20181120,58.972876406326435,59.21712008804827,58.59932724604598,58.743,41209665.0
20181119,60.26598782246435,60.291657378625224,59.62424891844256,59.7775,30409724.0
20181116,59.84454675984751,60.37134734752223,59.74876483481575,60.3043,30723564.0
20181115,59.652930768007636,60.3617163937033,59.35121796788043,60.2372,54666347.0
20181114,60.41914895517626,60.4622507576966,59.71036375817515,60.0456,51506093.0
20181113,59.89243987867177,60.41924048531289,59.739188793103445,59.9978,37193886.0
20181112,60.31379071669072,60.33294707391374,59.66247457110791,59.7391,31068905.0
20181109,60.7353,60.84066008516008,60.451115115754625,60.7353,27581730.0
20181108,61.51114949083503,61.63566598778004,60.99871621494596,61.1376,31336633.0
20181107,61.48238892336333,61.77931275209433,61.276457880856356,61.741,34148393.0
20181106,60.69692369124351,60.974690897657595,60.639454614054394,60.9268,18973714.0
20181105,60.716112738752955,60.83105095501183,60.49581449092343,60.6778,23002653.0
20181102,61.13755286503551,61.22375652722967,60.318618074190994,60.6778,39087946.0
20181101,60.342567183054065,60.60117818526716,60.11269073664243,60.5916,42760170.0
20181031,59.8731908901697,60.150958053154014,59.767926713576685,59.8253,49348912.0
20181030,58.80053019354838,59.394378193548384,58.716337872258066,59.3848,50851514.0
20181029,59.480568070519105,59.60680863206007,58.20666862553053,58.676,60675289.0
20181026,58.51314165717077,59.221927462152046,58.024654142926906,58.8388,72008760.0
20181025,58.98248889248181,59.54760205335489,58.75261235246565,59.2411,47758062.0
20181024,59.86370333988212,59.902016110019645,58.465287229862476,58.5036,62942290.0
20181023,59.787059656379256,60.467111119949095,59.43266664015272,60.2085,54694270.0
20181022,61.10885849353924,61.15674944847148,60.60121437125749,60.7832,28641257.0
20181019,61.03224361468465,61.39621493567618,61.008298133040476,61.0514,31924056.0
20181018,61.46317615967182,61.539801593562636,60.514936415272956,60.7065,48286540.0
20181017,61.86552923005278,61.94215475007761,61.41535429990686,61.7027,26566552.0
20181016,61.80806703194937,62.181616484025305,61.712285121160676,62.0571,35959121.0
20181015,61.0034218210361,61.333868995290416,60.83101459968602,61.013,32702347.0
20181012,61.407456837274864,61.434467314017226,60.51496172278778,61.1567,66647647.0
20181011,61.616450990254634,61.817592832442635,60.524538132662684,60.9364,119275106.0
20181010,62.90957036577806,62.90957036577806,61.664405300681956,61.7985,64586203.0
20181009,62.6413343446602,63.22560367111651,62.56106914866504,63.1394,23011181.0
20181008,62.91907274928128,63.32126058072325,62.77061093962777,63.3022,24471316.0
20181005,63.83857634392412,63.89604542990513,63.36445638458064,63.6087,28116875.0
20181004,64.33671490794791,64.36544948361023,63.69497605148929,63.9919,38671495.0
20181003,64.97837633136096,65.01668905325444,64.68624182692308,64.7485,19372348.0
20181002,64.7006707767277,64.92096913762552,64.6288343546958,64.8635,18689193.0
20181001,65.33279457910974,65.43815460555311,65.1747545394447,65.1987,27922252.0
20180928,65.0646308721871,65.39019348124725,64.98321627445213,65.1221,37330486.0
20180927,65.6680781911014,65.95542392414298,65.59145266229031,65.6585,21555264.0
20180926,65.73513084874071,66.21404044256805,65.72555265686417,65.7926,26899905.0
20180925,65.94578546460822,65.98409819399943,65.73985454413051,65.7638,19623042.0
20180924,65.74470210772834,65.76385848946136,65.4382,65.4382,20382669.0
20180921,65.68720906309196,65.83595831312837,65.62973993880227,65.7351,19003318.0
20180920,65.58188349854228,65.78206772011663,65.40947603498545,65.7064,24625290.0
20180919,64.73897080873671,64.99758187721368,64.73897080873671,64.9018,15330297.0
20180918,64.47075813092417,64.76768184241706,64.46117994668245,64.6719,20734370.0
20180917,64.26001086501049,64.37494902723736,63.99182181981444,64.0014,13679147.0
20180914,64.03978190533253,64.11640742959855,63.79074895146793,63.944,21047488.0
20180913,63.99187281728173,64.05125758175818,63.6853708070807,63.8482,26009623.0
20180912,63.17775795677799,63.53215108055009,63.12986699410609,63.3789,19372502.0
20180911,62.737150553953555,63.12985638184853,62.64136864471089,63.1107,17652675.0
20180910,63.16813823484734,63.20645097979644,62.97657451010178,63.0532,15646713.0
20180907,62.574318095674755,62.856874713434195,62.48811438178204,62.6701,22989423.0
20180906,63.27348183747727,63.42673277744088,62.87598721194664,63.1777,25557937.0
20180905,63.54170740628779,63.618332920193474,63.17773621523579,63.3693,26850830.0
20180904,63.694889171783736,63.963078178822826,63.61347465178974,63.9535,25303400.0
20180831,64.61443822393821,64.83473648648648,64.24567808880309,64.4995,30945890.0
20180830,65.08374727460225,65.17952909546258,64.85387090453742,65.0167,20743026.0
20180829,65.28490716474536,65.64887818473662,65.21307077922077,65.6393,18107748.0
20180828,65.50519822476525,65.56266732687793,65.24668304709506,65.2849,19866760.0
20180827,65.04547616534741,65.39029094107299,65.007163412489,65.3424,24820266.0
20180824,64.39409639037434,64.61439450386216,64.30310369132503,64.4803,21816628.0
20180823,64.24089460630509,64.37977830569251,64.0493308830121,64.1068,22030665.0
20180822,64.60481271324731,64.67664905058598,64.48987457350542,64.5665,13217466.0
20180821,64.33665636634399,64.52343093819805,64.16444063291138,64.3175,15670169.0
20180820,63.82901816002398,64.00142547198081,63.80986179202878,63.9248,16229334.0
20180817,63.18729436577282,63.742829165411266,63.12982524856884,63.58,25722878.0
20180816,63.17766546446431,63.441065373541456,63.14893092892864,63.2064,23297125.0
20180815,62.84252554555166,62.91915109110331,62.40192865862964,62.7659,41602707.0
20180814,63.78118192209356,63.83865107534969,63.57046169348775,63.6854,22596722.0
20180813,63.83857270676692,63.963089052631574,63.551227293233076,63.6949,24817696.0
20180810,64.03973820797123,64.16425459994007,63.79549451603237,63.9248,28624589.0
20180809,65.43811994126284,65.50516719530103,65.18908728340676,65.2274,11964746.0
20180808,65.39984363103953,65.54351639824306,65.2513817715959,65.419,13812778.0
20180807,65.62017283499122,65.64411830748976,65.41903086600351,65.4765,17495457.0
20180806,64.84428365030223,65.06458180745983,64.72934548135044,64.9688,12077901.0
20180803,64.9592544333529,65.2753345566647,64.9209416911333,65.2466,14176581.0
20180802,64.93053256462984,65.2083,64.86348525264394,65.2083,24343205.0
20180801,65.86917643367867,65.89791098788852,65.5578854297388,65.6393,25402711.0
20180731,66.12775087108015,66.18521994773519,65.8499836672474,65.9745,25087543.0
20180730,66.12775449920046,66.17564539904056,65.87326225745021,65.8883,17630558.0
20180727,66.0607291133721,66.19482367732559,65.83085271802327,65.8979,28911759.0
20180726,65.82129092762487,65.94580733944953,65.70635270132517,65.7734,23009389.0
20180725,65.57223453174832,66.17566000289939,65.35672543490867,66.0703,29699151.0
20180724,65.74462906382358,65.89309085730977,65.47644001752593,65.5818,17645517.0
20180723,65.1987,65.26574728955488,65.06939451300133,65.1987,10192957.0
