date,EWJ~open,EWJ~high,EWJ~low,EWJ~close,EWJ~volume
20190927,56.054283144475924,56.10369629957508,55.73803895184136,55.8171,6899753.0
20190926,56.76585689354276,56.77573952879582,56.52867364746947,56.6275,6358002.0
20190925,56.27175136363636,56.5781131993007,56.148218365384615,56.5287,5835504.0
20190924,56.65717503949447,56.73129483938916,56.27175208004213,56.3014,12010447.0
20190923,56.02464733696607,56.29147843206187,56.02464733696607,56.2223,5299620.0
20190920,56.380426338893756,56.49901794556628,56.21242156277436,56.2816,6833369.0
20190919,56.380452084793276,56.622576725648216,56.35080416958655,56.4101,5930860.0
20190918,55.84676050123544,56.01970658312743,55.60957730321215,55.995,6346365.0
20190917,55.787473053892214,56.1136,55.76770778443114,56.1136,6830805.0
20190916,56.024691691709386,56.14328338341878,55.876452077072656,55.9061,6166595.0
20190913,56.04447768595041,56.30636776859504,56.04447768595041,56.2026,7997317.0
20190912,55.53053472691692,55.668891638498486,55.36252990571073,55.5503,9621562.0
20190911,55.1846,55.20436525787965,55.06106713825215,55.1846,7237833.0
20190910,54.56204307136405,54.7004,54.482981969286364,54.7004,4182297.0
20190909,54.581830567131725,54.60159585069759,54.41382565682189,54.5423,15055642.0
20190906,54.097556264818536,54.2556784606967,54.02837780412184,54.1865,5284419.0
20190905,53.92952157759883,54.15682210834553,53.92952157759883,53.9987,5378452.0
20190904,53.51447364055299,53.6528305437788,53.45517782488479,53.6133,3585150.0
20190903,53.23773894346617,53.34644789620018,53.20809104726599,53.3168,6171980.0
20190830,53.4156743323442,53.435439614243315,53.11425378338278,53.2872,6970656.0
20190829,53.20814377674419,53.20814377674419,52.94625376744186,53.1192,3322506.0
20190828,52.694186846543005,52.901722091062396,52.605243170320406,52.7436,3717960.0
20190827,52.99070065555347,53.0203485671474,52.733752088406064,52.7634,4638137.0
20190826,53.059874271844656,53.069756908140405,52.783160455563845,52.9314,5901042.0
20190823,52.615118317863235,52.92147982572457,52.1308694828566,52.1704,14128203.0
20190822,52.86222637197977,52.90175692077168,52.57068857463944,52.7634,4619170.0
20190821,52.92156115578829,53.01050495605012,52.81285206657939,52.8425,7070126.0
20190820,52.85237020078814,52.85444555563896,52.63495207355977,52.6646,4400466.0
20190819,52.88200904494382,52.94130488764045,52.7733,52.7733,3700961.0
20190816,52.47683804530987,52.83261321849841,52.43730747051114,52.7832,5847209.0
20190815,52.338426333711695,52.41748740068105,52.07159523269012,52.2396,6085399.0
20190814,52.16057085561498,52.20010141329259,51.71585208174179,51.7455,10064818.0
20190813,52.575598956392106,53.14879157659337,52.50642053671264,53.0302,9138238.0
20190812,52.773309837919335,52.81778172823219,52.35823886166603,52.4373,7049428.0
20190809,53.22789654657457,53.267427104722785,52.75847116856449,52.9413,7035305.0
20190808,52.98082020687108,53.53414908644256,52.93140701884005,53.5046,10675788.0
20190807,52.684380970982154,53.198278515625006,52.45708013392858,53.1291,9339018.0
20190806,52.634925716426295,52.78316527439595,52.28903341449709,52.7634,9647047.0
20190805,52.7634371585736,52.80296773520486,51.89376447268589,52.1013,8982457.0
20190802,53.60338734739179,53.633035238623755,53.138903718091015,53.4255,11362829.0
20190801,53.93938306956201,54.40386658078762,53.48478218623481,53.7022,16478565.0
20190731,53.939400515179386,54.117287874885,53.30691212511499,53.7121,8867622.0
20190730,53.8702917264203,53.899939658025374,53.71216942452657,53.7517,5467203.0
20190729,54.12724793569602,54.14701322616003,54.02842148337596,54.0976,2483432.0
20190726,54.08763895274584,54.235878416347376,54.06787369093231,54.1667,3365127.0
20190725,54.384175086884945,54.384175086884945,53.9806668425096,54.0284,5767626.0
20190724,54.502691096634095,54.64104788273616,54.482925841476664,54.6114,4780541.0
20190723,54.53241735821707,54.56700660445733,54.40888433593042,54.5423,3626789.0
20190722,54.09751736986301,54.161754465753425,53.99869106849315,54.1074,2766493.0
20190719,54.19640490214012,54.26064207060545,54.0284,54.0284,3560648.0
20190718,53.36622042912158,53.89,53.32668989547039,53.89,4501690.0
20190717,54.097578489116515,54.16468162355953,54.018517358697636,54.0284,2256589.0
20190716,54.117330555555554,54.17662638888889,54.00862152777778,54.0778,4354657.0
20190715,54.562061128242334,54.562061128242334,54.40393887175766,54.483,2997236.0
20190712,54.364338972590296,54.492813142131055,54.30504320203303,54.4434,3040629.0
20190711,54.48299584165608,54.48299584165608,54.27546039585982,54.4237,3393215.0
20190710,54.384195870474805,54.46325703110788,54.24583883936693,54.3249,5133099.0
20190709,53.96905210468521,54.06787842240117,53.93940420937042,53.9987,4575266.0
20190708,54.483,54.53241320515146,54.40393887175766,54.483,3914826.0
20190705,54.71025630297565,54.8090826330027,54.42860126239856,54.7992,3752421.0
20190703,54.95733891183337,55.06604790806249,54.88321914167714,55.0364,3122834.0
20190702,54.828886799927965,54.94747848010085,54.77947359985593,54.8783,6973040.0
20190701,54.92771809971098,54.93760074060694,54.55217774566474,54.7103,7774420.0
20190628,54.04810894100403,54.06787420300477,53.899869475998536,53.9394,7620185.0
20190627,53.722,53.865298197203835,53.712117365710085,53.722,2904051.0
20190626,53.69237011451792,53.712135389730335,53.48483472478759,53.5046,3129868.0
20190625,53.92959256731834,53.979005791220956,53.5837,53.5837,4557765.0
20190624,53.80103474109438,53.860330517811235,53.7219737054719,53.8208,4630798.0
20190621,53.850447888358424,54.00165211898641,53.80103474109438,53.8208,5512290.0
20190620,54.43356109090909,54.463209,54.06296222727273,54.3545,5851103.0
20190619,53.60339944923812,53.88999579585093,53.524338388103544,53.8307,7401879.0
20190618,52.98085949249861,53.38604793480274,52.98085949249861,53.3564,7818427.0
20190617,53.020334730762066,53.099395807713805,52.99068682690516,53.0401,4117290.0
20190614,52.915481166666666,52.935068611111106,52.7979565,52.8861,4805128.0
20190613,53.16031207979313,53.19459009974141,52.86650048023642,53.0232,4410195.0
20190612,53.37571125461254,53.44426721402213,53.06231258302583,53.0819,5555136.0
20190611,53.82630585659551,53.85568702791461,53.61084393358876,53.6794,3556855.0
20190610,53.4933062786015,53.63041837818049,53.46392511440601,53.5031,2866835.0
20190607,52.974182383229135,53.2875811327694,52.94969810592129,53.2582,6287234.0
20190606,52.61180629071282,52.71953709287177,52.51386919784105,52.6216,5012345.0
20190605,52.77836185951183,52.797949301285634,52.44537534935718,52.5629,5084081.0
20190604,52.01443297912005,52.57267486950037,51.93118638143176,52.5335,8127690.0
20190603,51.87733767678672,51.97527488214219,51.7010507071469,51.9361,12242752.0
20190531,51.505181619878606,51.784302683990894,51.41703812594841,51.6325,11481541.0
20190530,52.08296914993432,52.21518428410584,52.0077534291612,52.1907,5601764.0
20190529,52.08301839773798,52.151574458058434,51.779412987747406,51.9557,6281892.0
20190528,52.70977317073171,52.77832917448406,52.19070628517824,52.2005,6796649.0
20190524,52.60202515348837,52.6509937116279,52.425738344186044,52.6412,3512360.0
20190523,51.91644966937464,52.009489901757036,51.766312115435476,51.8381,6110408.0
20190522,52.2396937183574,52.34742462028877,52.16624083067692,52.2299,4606957.0
20190521,52.543275432397245,52.69018114190068,52.45513200669518,52.6608,7052804.0
20190520,52.308193707865165,52.4550993258427,52.19066921348315,52.2984,4029214.0
20190517,52.70002467871113,52.9448677593593,52.56291255354816,52.5825,5877420.0
20190516,52.699950324735575,53.01824588049731,52.680362905919466,52.7783,4622532.0
20190515,52.09280139742873,52.64124976709521,52.034039072107326,52.5629,6987107.0
20190514,52.38656288486658,52.6020245381601,52.31800690427318,52.4845,6980981.0
20190513,52.09278641438032,52.14175500473037,51.67165653736991,51.7598,13771097.0
20190510,52.484501830959864,52.96958437913815,52.07806278897725,52.9546,8129155.0
20190509,52.22013847299814,52.6608560707635,51.99488281191806,52.5923,9657559.0
20190508,52.82726919518964,53.09659620721555,52.74402266419982,52.935,13188985.0
20190507,53.75767925707981,53.83602894446488,53.10150062522986,53.2582,16407263.0
20190506,53.69895183246073,54.281678010471204,53.67936439790576,54.2474,10520596.0
20190503,54.364883059328086,54.83498112937813,54.364883059328086,54.8056,5549684.0
20190502,54.080918841628964,54.26699951131222,53.88504445248869,54.1103,8557851.0
20190501,54.32574921238457,54.54121099040376,54.03193769690386,54.0907,8875165.0
20190430,54.4726744135691,54.4726744135691,54.20334709491158,54.2768,10960198.0
20190429,54.33548809780654,54.501981121898595,54.26203529306005,54.4726,7006858.0
20190426,54.10050050541516,54.28658115523466,53.98787274368231,54.2572,5527053.0
20190425,53.875230874316934,53.95847745901639,53.72832513661202,53.7675,7679936.0
20190424,53.75773092369478,53.80669952537422,53.62061883899233,53.65,7977894.0
20190423,54.01229507753335,54.335487414352684,53.987810809592496,54.3159,4663777.0
20190422,53.865394378966464,54.04168112420672,53.865394378966464,54.0123,3447761.0
20190418,54.25716856368563,54.30613712737127,54.115159728997284,54.2082,16317466.0
20190417,54.31598071286412,54.3355681563235,54.1299,54.1299,9050555.0
20190416,54.30618699113443,54.3355681563235,54.1299,54.1299,5006010.0
20190415,54.01233714804723,54.03192457765668,53.885018855585834,53.9144,7514471.0
20190412,53.9242,53.96337486378496,53.806675408645106,53.9242,5522365.0
20190411,53.67938116100767,53.718556042351224,53.49330047462577,53.65,9612049.0
20190410,53.84588116469517,53.904643494085526,53.73325336669699,53.8165,8334717.0
20190409,53.9438120859119,53.982986967601015,53.74793767746633,53.8067,3865292.0
20190408,54.1005,54.13967487328023,53.953594225199126,54.1005,4490831.0
20190405,54.15924399494311,54.27676857504064,54.1200691349106,54.2278,7524481.0
20190404,54.06128176396169,54.1886,54.0514880534972,54.1886,6523548.0
20190403,54.345318280346824,54.384493135838156,54.10537229046243,54.218,4111406.0
20190402,53.90459371252044,53.97804655642377,53.816450299836454,53.8948,5519483.0
20190401,54.080919328641045,54.34534975636167,54.00256957227938,54.267,9718680.0
20190329,53.64996228070176,53.66954970760234,53.48346915204679,53.5912,8365944.0
20190328,53.522662831050226,53.659774867579905,53.365963360730596,53.6206,5174652.0
20190327,53.86542397660819,53.96336111111112,53.35615087719298,53.5912,13153833.0
20190326,54.00255549080313,54.07111150974321,53.64998167911127,53.7773,10900347.0
20190325,52.876300920640766,53.1897,52.778363708341004,53.1897,9855836.0
20190322,53.591223581429624,53.62060473470891,53.101537693441415,53.1603,12285080.0
20190321,53.23862066703117,53.757687424822315,53.219033242208866,53.7381,7609001.0
20190320,53.22880067877454,53.669517519721154,53.06230764997248,53.3855,9840075.0
20190319,53.493312114537446,53.56186817180617,53.2582627753304,53.3562,7054970.0
20190318,53.29742511935365,53.37577488064634,53.209281637899366,53.3366,7065970.0
20190315,53.023206739090405,53.25825604860984,52.95465069048058,53.1897,8026984.0
20190314,52.55311883032223,52.685334093872235,52.46497532128889,52.5825,7164722.0
20190313,52.90565708494564,53.272921457527175,52.88606965174129,53.1505,7653913.0
20190312,52.99376855345912,53.111293081761005,52.88603773584906,52.9448,9767988.0
20190311,52.415957722974234,52.866468570368994,52.38657658075283,52.8175,13081252.0
20190308,51.8577511715089,52.26908744142455,51.83816373008435,52.2495,8759564.0
20190307,52.71955479041917,52.73914221556887,52.23476601796408,52.3376,12909684.0
20190306,53.150480547337274,53.179861686390524,52.95460628698225,52.9644,11817391.0
20190305,53.287593713235296,53.444293125,53.18965658088236,53.2778,9105571.0
20190304,53.444261563937445,53.503023808647654,53.07210068077276,53.2288,7998910.0
20190301,53.38550629126925,53.452103510638295,53.14526661610418,53.3953,5449985.0
20190228,53.38550562913907,53.45406158940397,53.17983774834437,53.2386,11033633.0
20190227,53.83604971761705,53.90460572053197,53.66955656768081,53.7577,6130222.0
20190226,53.87520690467561,54.21798680681406,53.86541319318594,54.0417,12408590.0
20190225,54.01229932715039,54.09064899072558,53.8066314602655,53.8556,6752307.0
20190222,53.5813811265545,53.71359619604974,53.512825164594,53.552,5311559.0
20190221,53.49326228005865,53.5520245601173,53.32676915322581,53.4345,5756271.0
20190220,53.620630948023425,53.747949341142025,53.45903452598829,53.5129,9551591.0
20190219,53.287606834005125,53.61079945034812,53.2484319714181,53.4541,6284271.0
20190215,53.09177573866764,53.44258691870067,53.02321967333455,53.366,7031125.0
20190214,52.68040628252788,52.82731204460966,52.45515078066915,52.6902,9840798.0
20190213,52.89589327637444,52.974243053491826,52.709812555720646,52.7294,6943642.0
20190212,52.55303146527648,52.67545280208527,52.51385663749767,52.602,11083606.0
20190211,51.6912,51.74506540356196,51.55408806366048,51.6912,5113850.0
20190208,51.41704437701499,51.686371752323154,51.34848831784563,51.6423,10256246.0
20190207,52.33764932330827,52.40620537593985,51.9263130075188,52.1026,9382192.0
20190206,52.99379946246524,53.07214919369786,52.753853410565334,52.8371,4701594.0
20190205,53.30718113970588,53.40227809522059,53.18965658088236,53.2778,10136693.0
20190204,52.88601328903655,53.150443355481734,52.82725105204873,53.0623,6078831.0
20190201,53.01335597484277,53.08857167295597,52.76851320754717,52.9448,8884617.0
20190131,53.08195025792189,53.27782461311717,52.99380679808401,53.1603,9164310.0
20190130,52.67055175341455,53.31693636028054,52.58240839793282,53.0623,7910919.0
20190129,52.7097490481523,52.81914479264651,52.4747,52.4747,9632695.0
20190128,52.3670376611246,52.474768615729495,52.24951298337381,52.4258,4877640.0
20190125,52.78811257418397,52.954605693620174,52.6264183740727,52.8077,7068260.0
20190124,52.19073140232471,52.34743091488564,52.10258792650919,52.2397,5971927.0
20190123,52.25929277767302,52.32784882142184,51.7549161700924,51.9361,6704933.0
20190122,52.42578018051899,52.440470759684096,51.887125611132,52.083,14400909.0
20190118,52.954650230840265,53.10155604801478,52.76856952908588,53.033,9174407.0
20190117,51.926264071856295,52.523680538922164,51.926264071856295,52.3376,7931682.0
20190116,52.337569225023344,52.548133921568635,52.249425863678816,52.4453,15809591.0
20190115,52.161318859073,52.381677416025525,52.02420686808031,52.1907,10353168.0
20190114,51.4659628679962,51.80384597340931,51.426788015194674,51.5639,8500964.0
20190111,51.8087623012869,51.864390613171835,51.64716597274791,51.75,8088982.0
20190110,51.85772053872054,52.36699371492705,51.789164534231205,52.3572,8570446.0
20190109,52.01441885585246,52.200499435453516,51.80875084681972,52.0438,14208859.0
20190108,51.92629320719016,51.92629320719016,51.54433820245979,51.7598,7369681.0
20190107,51.37778809885931,51.88216402091255,51.279851026615965,51.5149,8639882.0
20190104,50.35926037735849,51.46594968553459,50.276013836477986,51.3876,18702401.0
20190103,50.02629257142857,50.114436,49.399494857142855,49.7031,10740247.0
20190102,49.10566602664577,50.08503710815047,49.095872315830725,49.9871,12513121.0
20181231,50.006667153284674,50.12419163543105,49.50718810416256,49.6443,10691239.0
20181228,49.95775551398188,50.006724103977945,49.52996591177629,49.7325,17347959.0
20181227,48.939171707413244,49.71777169755521,48.56701070583596,49.6737,24602722.0
20181226,48.625751748251744,49.16440559440559,48.062613636363636,49.0175,28378847.0
20181224,48.32216160423453,48.62576659201954,47.97938177931596,48.1067,16386635.0
20181221,49.01755497382199,49.50724083769633,48.547456544502616,48.6356,24613639.0
20181220,50.27114344262295,50.41804918032786,49.78145765027322,50.183,22901638.0
20181219,51.005641467676185,51.59326406523006,50.21235096097846,50.4474,24112658.0
20181218,51.36799301836267,51.563867157612854,51.00562586074981,51.2015,15129178.0
20181217,51.468370612866394,51.53639904834412,50.83978786905215,51.0602,21004443.0
20181214,51.42942666163142,51.711258364803626,51.39055332326284,51.4683,15726922.0
20181213,52.236130296807914,52.35275049467986,51.96401650177338,52.0612,11967860.0
20181212,52.362374986041324,52.59872483007631,52.202022501395874,52.2166,11280847.0
20181211,51.80850361650028,51.9445604633641,51.244839536635894,51.5947,14283000.0
20181210,51.68209166196122,51.83758498023715,50.994811195181626,51.6335,18181236.0
20181207,52.498480388494585,52.70256555846096,51.82791483003362,52.032,17163836.0
20181206,51.925064905450505,52.49844668149797,51.35168312940304,52.4207,27539629.0
20181204,53.71329313217327,53.781321547574976,52.44018992965568,52.4985,15363609.0
20181203,54.617101800677474,54.63653849170974,54.286678053128895,54.5102,11254202.0
20181130,53.74242663534513,53.9076384351283,53.68411658836285,53.7813,6369091.0
20181129,53.7327,53.91734845360824,53.55776988605534,53.7327,6910813.0
20181128,53.47035594808941,54.004865140591214,53.20387881975488,53.9174,10386637.0
20181127,53.16900832724616,53.28076917457999,53.00865580715851,53.2176,9327425.0
20181126,53.17873497536945,53.35852419266557,53.083009365079356,53.2662,10030491.0
20181123,52.517926627218934,52.80461775147929,52.517926627218934,52.5568,3632366.0
20181121,52.69288990420044,53.02817295504789,52.624861459100956,52.7512,7393475.0
20181120,52.313878956228955,52.537401010101014,51.944581649831655,51.9543,12685243.0
20181119,53.334270437018,53.33436762045538,52.79976153139919,52.9261,13307109.0
20181116,52.71225652650823,53.285638372943325,52.65394650822669,53.1593,7463586.0
20181115,52.69289260885474,53.19824679839005,52.498525612879625,53.1205,17022078.0
20181114,53.09133207581892,53.1496421604711,52.54720180253956,52.8095,11159816.0
20181113,52.55677163434903,53.0524068698061,52.410024731301945,52.6248,12614497.0
20181112,53.48004739650414,53.48004739650414,52.73659407543698,52.8192,8666437.0
20181109,53.528663303085295,53.6064100907441,53.30514128856625,53.5481,5961357.0
20181108,54.2477934962271,54.31582190082645,53.91736981674452,54.0923,5957729.0
20181107,54.07280335594431,54.48097333095323,53.90759169939307,54.4421,6617716.0
20181106,53.77159821428572,53.93681006493507,53.65497808441559,53.8785,6607567.0
20181105,53.31477333090113,53.4994216526815,53.21273083728566,53.2759,7455218.0
20181102,53.82987853507815,53.91734358415122,53.12043980370774,53.4703,14330349.0
20181101,52.95519667336867,53.18357749954304,52.78026667885213,53.169,8843643.0
20181031,53.2954,53.5189219183078,53.164202352297586,53.2954,9942685.0
20181030,52.30410138096115,52.8143141870742,52.197199650156506,52.7803,14710322.0
20181029,52.66372096502711,52.86780624649336,51.50237853001683,51.964,14218733.0
20181026,52.226378098943854,52.780323679822125,51.70158754863813,52.4499,22271932.0
20181025,52.81921291384672,53.37315866105725,52.5908317724529,53.1302,11564777.0
20181024,53.60636591795062,53.68411264154446,52.323544978652315,52.3527,14193321.0
20181023,53.57724596585805,54.262389415992814,53.21329387780773,54.0826,16258233.0
20181022,55.07387888099468,55.10789309946714,54.6073981705151,54.7143,7296482.0
20181019,55.24876681376876,55.550035375110326,54.93777991173875,55.0544,8679485.0
20181018,55.5694923757297,55.67153499027065,54.69484139395012,54.9378,14608085.0
20181017,55.98737337154768,56.07483845752997,55.62779468473163,55.9485,14919480.0
20181016,55.5403560145808,56.094301822600244,55.53063766707169,55.9874,9846380.0
20181015,54.733659971711454,55.2681683698727,54.553870783239034,54.9669,11008389.0
20181012,55.10304494976203,55.23900466737176,54.44705631940772,55.1322,24204739.0
20181011,55.60833703180212,55.95819724381625,54.61706643109541,55.0058,29452481.0
20181010,57.241010582928524,57.241010582928524,55.90959828244275,56.0165,20029946.0
20181009,56.99809282450499,57.50344675918091,56.891191030631234,57.4257,14512721.0
20181008,57.35764802288408,57.81926921588424,57.21187290930507,57.7561,11538526.0
20181005,57.65889339192158,57.82410512083826,57.25072323812743,57.5034,11280745.0
20181004,57.853278583502366,57.892151943881004,57.18271311697093,57.4937,8499171.0
20181003,58.38780176755044,58.44611182257796,58.19343491745873,58.2809,10503511.0
20181002,58.5919147107438,58.89318347107438,58.49473123966942,58.796,8792656.0
20181001,58.77650659630607,59.11664841688655,58.77650659630607,58.932,11197723.0
20180928,58.45585322928773,58.708530234102604,58.387824804914494,58.5336,6219931.0
20180927,58.46555148301573,58.88829940347969,58.439992240927914,58.6502,7470440.0
20180926,58.8057,59.0096880421418,58.7571082796232,58.8057,11884653.0
20180925,58.679393590169376,58.72788815360345,58.48502660245765,58.5239,7482470.0
20180924,58.164246695666726,58.21283838045842,58.04130973314372,58.0865,6442028.0
20180921,58.173969920053295,58.45580171552298,58.11565989340439,58.3489,6713306.0
20180920,58.25175503254882,58.339220130195294,58.135134902353535,58.2226,10318119.0
20180919,58.04766331380753,58.22745266108787,58.01850828451883,58.0671,12252708.0
20180918,57.47426637554585,58.047648471615716,57.4645480349345,57.863,11708100.0
20180917,56.78431377472055,56.852342218400686,56.48304495270851,56.5122,4911559.0
20180914,56.4927183413627,56.570465072264284,56.33722487955953,56.483,9299973.0
20180913,56.12341352009744,56.13799103010267,55.79298995997912,55.8513,4818363.0
20180912,55.28764322286516,55.46257336489567,55.15158644573032,55.4237,5135979.0
20180911,55.09327814476458,55.375110049191846,55.09327814476458,55.3168,4666844.0
20180910,55.287665105633806,55.34597517605634,55.122453239436624,55.2002,4824409.0
20180907,55.15154667372507,55.26330751720487,54.96689832362802,55.0738,6414708.0
20180906,55.229351455629605,55.414,55.08843546124167,55.414,6354915.0
20180905,55.30703666725258,55.365346669010364,55.14182499560555,55.2876,11278340.0
20180904,55.84162660869565,55.91937339130435,55.71975852695652,55.8805,8132208.0
20180831,56.5802,56.71625681896255,56.37611477155616,56.5802,3830526.0
20180830,56.52191008605851,56.609375215146294,56.3178247848537,56.4636,5631930.0
20180829,56.7842532900359,56.91933819859854,56.73080242693557,56.862,3755977.0
20180828,56.77452003430532,56.81339337907375,56.63846332761578,56.6579,3293932.0
20180827,56.58022294801642,56.8329,56.570504599863206,56.8329,6071409.0
20180824,55.84162478736331,56.055428432563794,55.82218809234508,55.9874,4424099.0
20180823,55.705534924229234,55.87074673401847,55.68609824072461,55.793,4892375.0
20180822,56.035918334778835,56.19627085862967,56.011622497831745,56.0262,4011635.0
20180821,55.744408291238464,55.89018341752308,55.71525326598154,55.793,6517840.0
20180820,55.73467163009405,55.88044670846395,55.68957853918496,55.8027,2877711.0
20180817,55.45286154922189,55.75413016261584,55.384833152649065,55.5792,5623811.0
20180816,55.287598333333335,55.491683333333334,55.25941516666666,55.3945,7950029.0
20180815,55.16132841771035,55.21643143605574,54.86005971070736,55.0933,7432291.0
20180814,55.7736,55.84162843700994,55.62782477783586,55.7736,4853698.0
20180813,55.637465010496854,55.705493351994406,55.4333799860042,55.55,5279990.0
20180810,56.00683852173913,56.0369654,55.773598173913044,55.8805,6125899.0
20180809,56.823138429893724,56.92032183750428,56.66764497771683,56.6968,4578138.0
20180808,56.959191700819666,57.02722008196721,56.84257161885246,56.9106,2596395.0
20180807,57.017491692255206,57.05626786267485,56.90087163084271,56.9689,4485919.0
20180806,56.4052349561328,56.55101002924479,56.37122077240667,56.4927,4840578.0
20180803,56.58987654089124,56.93001833703261,56.551003192760795,56.9203,6240373.0
20180802,56.77450665756231,56.96887333560942,56.721055821099355,56.93,3491449.0
20180801,57.318728331352915,57.40619332880666,57.075770005092515,57.2507,5216806.0
20180731,56.8815,57.16333213736545,56.82318990261404,56.8815,8639322.0
20180730,57.66866042726349,57.707533808070544,57.27992661919295,57.3188,7880976.0
20180727,57.940748477200074,58.047650227158,57.70264912502104,57.7561,7411356.0
20180726,57.678383459915615,57.795003611814344,57.52288992405063,57.5812,5442839.0
20180725,57.1730047715736,57.65892186125211,57.0758213536379,57.4354,15845549.0
20180724,57.23131180177111,57.313917702656674,56.98835326975477,57.0661,6619804.0
20180723,56.794026607387146,56.871773392612866,56.72113899623804,56.8329,3385643.0
