date,RWX~open,RWX~high,RWX~low,RWX~close,RWX~volume
20181127,33.41766035723808,33.480123273793666,33.33735089309518,33.4712,233643.0
20181126,33.46230687266915,33.56938625466169,33.40876718167288,33.498,393724.0
20181123,33.08756707907477,33.239263044647664,33.08756707907477,33.1768,69718.0
20181121,33.114346589377185,33.24819600970611,33.05188352655702,33.0965,380341.0
20181120,32.90906564885497,32.98045190839695,32.65921374045802,32.7306,738714.0
20181119,33.28387950511027,33.36418913394298,33.07864378698225,33.1768,488642.0
20181116,32.85547616747182,33.301639613526575,32.85547616747182,33.2481,3303371.0
20181115,33.149969827586204,33.18566293103448,32.90011810344827,33.1232,7308965.0
20181114,33.435549276527325,33.51585884244373,33.15892743837084,33.3017,250829.0
20181113,33.15893014251142,33.35836558080129,33.08754385587523,33.1857,315962.0
20181112,33.06074918699187,33.12321214092141,32.87336032520326,32.9269,611641.0
20181109,33.149969827586204,33.20948807758621,33.016120689655175,33.1232,518779.0
20181108,33.47118868632708,33.48011195710456,33.17672075067024,33.2838,539712.0
20181107,33.49799048631411,33.5783,33.435527531225084,33.5783,568569.0
20181106,32.91802731443995,33.08756987854251,32.91802731443995,33.0608,588742.0
20181105,32.730613710554955,32.90586705114254,32.730613710554955,32.802,473838.0
20181102,33.042912197772345,33.078605324640044,32.677057647378426,32.8466,537174.0
20181101,32.82875762574365,33.03399313142239,32.79306449432126,32.9983,496507.0
20181031,32.50747672886938,32.6375780219539,32.50747672886938,32.5164,566525.0
20181030,32.516401850843764,32.7841,32.516401850843764,32.7841,343950.0
20181029,32.962561006289306,33.016100628930815,32.41377987421384,32.6324,630053.0
20181026,32.56995775415645,32.81980948487327,32.41826206050695,32.7395,513408.0
20181025,32.62356024030585,32.78417951938832,32.58786706717642,32.6771,682421.0
20181024,32.76630124001102,32.83768751722237,32.33352193441719,32.3826,679367.0
20181023,32.62354108695653,32.93585616847826,32.53430820652174,32.8377,594060.0
20181022,33.08752593394694,33.1749740877098,32.9626,32.9626,771176.0
20181019,33.15889310344827,33.25704913793104,33.10089181034483,33.1232,299214.0
20181018,33.2660219637544,33.337408276981336,32.935860265079796,32.9894,237655.0
20181017,33.15886980877996,33.24810250471317,33.078560382440074,33.1321,212776.0
20181016,32.90905767466955,33.09198492042083,32.87336455354735,33.0786,199720.0
20181015,32.36471381017882,32.57887237964236,32.36471381017882,32.4361,250705.0
20181012,32.56995603187689,32.56995603187689,32.25764138499588,32.4718,352607.0
20181011,32.801998573779485,32.83769171695008,32.418297284695555,32.5343,257340.0
20181010,33.11426361649823,33.23026615678776,32.65917672767004,32.6681,396217.0
20181009,33.04291791845493,33.31953969957082,33.04291791845493,33.266,263093.0
20181008,32.76634090909091,33.025205710227276,32.76634090909091,32.9805,283961.0
20181005,32.918032943734715,32.98941929872248,32.7663369393857,32.8288,884888.0
20181004,33.12320520889853,33.149975040694514,32.81089050461205,32.8912,291034.0
20181003,33.73895895661432,33.81034527548576,33.50695342028214,33.5248,519137.0
20181002,33.67643018268467,33.7656629070691,33.63181382049245,33.7032,374544.0
20181001,34.09583965923984,34.158302595019656,34.0423,34.0423,262662.0
20180928,34.104830117647055,34.202986352941174,34.06021364705882,34.1316,301503.0
20180927,34.345723284823286,34.497419126819125,34.31895343035343,34.3368,265305.0
20180926,34.417146588845654,34.59561247730221,34.37253011673152,34.3993,357476.0
20180925,34.2743,34.309993100755015,34.21183707367874,34.2743,483867.0
20180924,34.36357944777286,34.395078651992705,34.220806850742385,34.2565,383197.0
20180921,34.38933136398664,34.398162727973286,34.3186804520935,34.3805,205126.0
20180920,34.583549235474,34.6542,34.53939250764526,34.6542,343502.0
20180919,34.3805,34.48082429488826,34.3805,34.3805,598914.0
20180918,34.45111187611978,34.574750831840284,34.45111187611978,34.5041,181027.0
20180917,34.33631950528215,34.39813901056429,34.248005926307655,34.2745,136487.0
20180914,34.25685089124257,34.30100769826918,34.11554910875743,34.1862,220155.0
20180913,34.41573878444501,34.45883573216585,34.265605974761776,34.2921,236036.0
20180912,34.08901783406566,34.23915081416387,34.062523778754205,34.1685,563020.0
20180911,33.850529885654886,34.00066268191268,33.771047817047815,33.983,446636.0
20180910,33.92121945748565,33.93446648408972,33.84217886541471,33.8594,259053.0
20180907,33.8947508616188,33.974233080939946,33.7887745691906,33.8241,295853.0
20180906,34.08902541493776,34.16850759854771,33.960970785788376,34.0537,604503.0
20180905,34.15081943005181,34.15081943005181,33.99627085492227,34.089,603721.0
20180904,34.17738044880062,34.27452545782822,34.13322362651534,34.2392,943817.0
20180831,34.61010591534931,34.80448418306986,34.52179229984702,34.6366,341741.0
20180830,34.618949083503054,34.74258818737271,34.610117718940934,34.6896,819641.0
20180829,34.89271004278883,35.087,34.89271004278883,35.087,555735.0
20180828,34.97218223234624,35.03400174639332,34.883868640850416,34.8927,342092.0
20180827,34.79551191079574,34.910319437404965,34.79551191079574,34.8485,500398.0
20180824,34.477654968071526,34.61895683269477,34.477654968071526,34.5748,332220.0
20180823,34.504145020533876,34.576297276694035,34.37167453798767,34.407,1157751.0
20180822,34.65422540816326,34.744040258418366,34.6189,34.6189,1002732.0
20180821,34.53943728596984,34.64541357015077,34.50411185790953,34.5571,526849.0
20180820,34.40698637992831,34.49971568100358,34.40698637992831,34.4953,275331.0
20180817,34.018421752577325,34.336350927835056,34.018421752577325,34.2657,318362.0
20180816,34.053731361867705,34.15087634241245,34.02723727626459,34.0449,299159.0
20180815,33.673929780564265,33.85938808777429,33.656267084639495,33.8064,645416.0
20180814,34.009562717588985,34.065200277994286,33.93343640478046,33.9919,148438.0
20180813,34.20383897382741,34.22150168437418,34.03604322363306,34.0802,585006.0
20180810,34.2392,34.34517637348465,34.17738044880062,34.2392,717641.0
20180809,34.81318215102975,34.88471608695652,34.707205949656746,34.7337,281420.0
20180808,34.80441180643526,34.94571365594122,34.80441180643526,34.8574,1651988.0
20180807,34.93678805063291,34.989687787848105,34.8484746329114,34.8838,370872.0
20180806,34.68068656337313,34.81315671831344,34.66523171196342,34.769,268263.0
20180803,34.71604753476612,34.93683135271808,34.71604753476612,34.928,325332.0
20180802,34.61007293729373,34.813194059405944,34.61007293729373,34.7867,268016.0
20180801,34.92795670886076,34.92795670886076,34.760161215189875,34.8838,469932.0
20180731,35.1046313537997,35.17528218419728,35.04281187720181,35.0958,235591.0
20180730,34.92796865520727,35.04277613751264,34.92796865520727,34.9368,184941.0
20180727,34.93681944796151,35.02513294504937,34.84850595087364,34.875,204637.0
20180726,34.86615673345169,34.945638853664725,34.77784326654832,34.822,349626.0
20180725,34.936872736418515,35.21064499496982,34.88397287097586,35.1135,393860.0
20180724,34.91033135121457,35.04280161943319,34.848511892712544,34.9015,405773.0
20180723,34.76020594059406,34.808513442244234,34.716049174917494,34.7867,353350.0
20180720,34.73371614451744,34.9545,34.73371614451744,34.9545,1236006.0
20180719,34.42466676883781,34.66311366538953,34.42466676883781,34.5748,391014.0
20180718,34.70718059436118,34.84848209296419,34.70718059436118,34.769,175553.0
20180717,34.66302982233503,34.84848807106599,34.66302982233503,34.7955,291395.0
20180716,34.80436270627063,34.85735082508251,34.74254323432344,34.7867,168514.0
20180713,34.733749099213405,34.82206272519666,34.707255011418425,34.8044,431315.0
20180712,34.73371188118812,34.83085676567657,34.72488052805281,34.7867,448881.0
20180711,34.83081490556406,34.90146564573762,34.55704328739153,34.6012,858867.0
20180710,34.998680478589414,35.0605,34.998680478589414,35.0605,273368.0
20180709,35.21058809344386,35.272407535795026,35.122274604370766,35.1576,452035.0
