date,EMB~open,EMB~high,EMB~low,EMB~close,EMB~volume
20170913,103.72974935798666,103.77412382297554,103.63212553501114,103.6765,881630.0
20170912,103.69424978599557,103.77856126947442,103.64100042800892,103.6765,1215858.0
20170911,104.10249743721168,104.10249743721168,103.86287532034854,103.8895,1789773.0
20170908,104.24449786798566,104.24449786798566,103.94275149241003,104.067,677944.0
20170907,103.83617669654289,104.0580488689714,103.7474278275715,103.9693,1851470.0
20170906,103.87174635818337,103.87174635818337,103.57,103.57,2191967.0
20170905,103.57882733492985,103.8628237769415,103.52557800205268,103.7652,1983767.0
20170901,103.46347445293058,103.54334846820562,103.28597664120828,103.4191,1325920.0
20170831,103.3474272781621,103.67453205226748,103.25902058245794,103.5154,1918818.0
20170830,102.89654261465924,103.1440813373339,102.89654261465924,103.1264,923255.0
20170829,102.82586269028984,102.8789067257246,102.70651361056161,102.7905,1404927.0
20170828,102.79048469879517,102.91867443201377,102.631352616179,102.7286,2026239.0
20170825,102.74624930400412,102.90538133699948,102.71088663000516,102.8877,982221.0
20170824,102.58717797880591,102.6402220211941,102.43688652537263,102.6137,1635191.0
20170823,102.3042645278137,102.51644067270374,102.17165443725743,102.5076,723475.0
20170822,102.38374732065688,102.41468964995678,102.25113733794295,102.2865,800422.0
20170821,102.24235932906797,102.3130846965243,102.16279329067959,102.2512,3495064.0
20170818,102.07433400259627,102.27766932929467,102.03013067070532,102.1539,974521.0
20170817,102.07441346520908,102.13629817803226,101.85339663369771,101.8976,790791.0
20170816,102.02136269070735,102.08324739944521,101.93737630027739,101.986,1787152.0
20170815,101.8976,101.96832538608363,101.7384678813118,101.8976,1926532.0
20170814,101.9152033324655,102.18042332725851,101.64114267117937,101.871,1168371.0
20170811,101.52627127076629,101.71192537183613,101.48206791336871,101.6412,935498.0
20170810,101.75608269431856,101.76845962879052,101.42897799756012,101.4555,1487209.0
20170809,101.84453731343285,101.93294402985076,101.80033395522389,101.8799,1040043.0
20170808,101.96826935763889,102.16276406249999,101.8445,101.8445,1029105.0
20170807,101.80032055613307,102.10974402286904,101.80032055613307,102.0567,1292980.0
20170804,101.9770879979172,101.9859286644103,101.73839000260348,101.871,1184865.0
20170803,101.69418866666666,102.11854066666668,101.69418866666666,102.1097,926900.0
20170802,101.5174019374457,101.773781337967,101.49087993049523,101.7561,2062951.0
20170801,101.53513393944667,101.72962875413259,101.47324922568298,101.6147,1364999.0
20170731,101.48819408294291,101.51461183411418,101.35610532708658,101.497,966959.0
20170728,101.38247634800729,101.44852069549361,101.26799947903099,101.4177,1821231.0
20170727,101.6026241729617,101.61143008595988,101.25919356603282,101.4177,1760256.0
20170726,101.22396939483268,101.60262365181204,101.17113391711462,101.5674,1598380.0
20170725,101.13597694386333,101.13597694386333,100.95985856868899,101.0215,1255394.0
20170724,101.48821245437162,101.51463021032504,101.19761713888406,101.3209,1191959.0
20170721,101.50578816896521,101.62907098620867,101.41596783068783,101.5234,1105894.0
20170720,101.45291232829072,101.53216553642845,101.2767940879847,101.2856,1285938.0
20170719,101.31204139850409,101.31204139850409,101.1733482518699,101.2504,1688384.0
20170718,101.03903496734873,101.17992956029606,100.91575219851981,101.1359,3067384.0
20170717,100.83649408836885,100.91574729304925,100.73082314879497,100.8453,1854132.0
20170714,100.89815913696715,100.9774123602376,100.76607043151643,100.8101,2062773.0
20170713,100.65156502320694,100.71320640161136,100.42261133199055,100.5547,1629710.0
20170712,100.56351182343668,100.85410691014188,100.44022905937993,100.5459,1957711.0
20170711,100.00873546824067,100.03515320236102,99.81500541802482,99.9559,1543459.0
20170710,99.80626449735449,100.0176065079365,99.79745858024691,99.8591,2521604.0
20170707,99.22506983170948,99.55088875110717,99.15462249778564,99.4188,2759950.0
20170706,99.4715768501285,99.61247143490206,99.33068226535495,99.3571,5343628.0
20170705,99.87668225650066,100.06151840185103,99.8590704275011,99.9031,6692460.0
20170703,100.35224264200792,100.45791365918099,99.8943349009247,99.9912,6778103.0
20170630,100.54146474291711,100.57655162644282,100.29147069779644,100.3134,4519790.0
20170629,100.70812333624454,100.70812333624454,100.40497267493448,100.4362,5172572.0
20170628,100.98884550591097,100.98884550591097,100.69060692802502,100.9099,4264585.0
20170627,101.27824443477505,101.28701615177096,100.7958,100.7958,2162375.0
20170626,101.21683939918623,101.38350201714138,101.21683939918623,101.3221,2732704.0
20170623,101.10281313096272,101.15544343451865,100.98000908933219,101.1379,2985070.0
20170622,100.69056764705881,100.93617579185519,100.65521761764705,100.8046,2058875.0
20170621,100.97125562919682,100.97125562919682,100.46249593616464,100.5853,2164143.0
20170620,101.02386464189367,101.08526666086503,100.7168545470368,100.7958,2963368.0
20170619,101.34844547423127,101.55896673884799,101.08529389346036,101.2695,1569006.0
20170616,101.45374550488881,101.57058485212426,101.3046262178766,101.3748,1139350.0
20170615,101.6992817961585,101.6992817961585,101.37472828344004,101.3835,1868679.0
20170614,101.81336064683053,102.05896882276843,101.61161107373869,101.7081,3760605.0
20170613,101.42739796024199,101.4888,101.33968076058773,101.4888,914922.0
20170612,101.48001922610803,101.82211627423823,101.31335656163435,101.3309,3099893.0
20170609,101.66425370033757,101.66425370033757,101.304613113477,101.3397,4241265.0
20170608,101.58531516669545,101.58531516669545,101.30462005527724,101.559,2416264.0
20170607,101.98002333764555,102.01511021992238,101.57652419146183,101.7081,3462230.0
20170606,101.708082809134,101.80457171908661,101.6817676518742,101.7958,2215898.0
20170605,101.6554737673776,101.6554737673776,101.4624959070892,101.5853,2083331.0
20170602,101.35720097405395,101.76947171795534,101.26071207654512,101.7607,4552033.0
20170601,101.15546968278731,101.76949005026867,100.90986153579478,101.2081,7100933.0
20170531,100.94268075758885,101.13491924241113,100.82908528928478,101.0388,2408873.0
20170530,101.08249547382087,101.08249547382087,100.86404263955,100.9689,1053507.0
20170526,100.8553331890207,100.9165,100.81164260974977,100.9165,614158.0
20170525,100.82034301327086,100.85529546361349,100.6630569867291,100.7417,2585298.0
20170524,100.6893282371295,100.90778117524702,100.53204212168488,100.8204,1968457.0
20170523,100.38347130676875,100.47959057769272,100.3004592091526,100.4359,1353377.0
20170522,100.40965245059633,100.53198602768347,100.3747,100.3747,1351229.0
20170519,100.29606641141665,100.48830490776193,100.26985207100593,100.4184,2240959.0
20170518,99.85913777078966,100.17370978336827,99.64942309573725,100.0339,2981214.0
20170517,100.47085695663509,100.58620008690362,100.37473768141132,100.5495,3192923.0
20170516,100.57567622523462,100.66305735140772,100.48829509906153,100.5582,1947316.0
20170515,100.5408,100.57575247696853,100.42720444985225,100.5408,2757247.0
20170512,100.26112337131426,100.47083811429069,100.25238525702358,100.4621,2239585.0
20170511,100.00774260277561,100.15629058217684,99.93783767129267,100.1126,1078455.0
20170510,99.85921881447807,99.99029059276099,99.7980519846127,99.9466,2248233.0
20170509,99.81548606751424,99.9902483647523,99.57081885138098,99.6582,2216171.0
20170508,99.92906226348984,100.05139584793272,99.71934754730204,99.7543,2107441.0
20170505,99.87665204857169,100.08636680352932,99.77179467109288,100.0252,2612848.0
20170504,100.14749088762571,100.17807427634455,99.83291888937472,99.9203,1877917.0
20170503,100.58441470357796,100.6106290415252,100.33100943675458,100.3747,1898628.0
20170502,100.25243268411442,100.4971,100.13883714459612,100.4971,2119493.0
20170501,100.1562762303665,100.32230041884817,100.0356902408377,100.1388,1754288.0
20170428,100.01366770833333,100.2748,99.94403243055554,100.2748,1998582.0
20170427,99.72648079937304,99.97020441483804,99.6916631400209,99.9615,1377451.0
20170426,99.68287355559434,99.86557906694013,99.64805592599058,99.7351,1123438.0
20170425,99.82213525305411,99.94399694589877,99.67416034031415,99.7525,1446483.0
20170424,99.7438676124989,100.0137044129167,99.7438676124989,100.005,2649875.0
20170421,99.66548236423955,99.76123086258075,99.62196031953901,99.7003,1232131.0
20170420,99.58717058205688,99.63939705032823,99.41743456017505,99.4479,1225192.0
20170419,99.73518099325567,99.76129423666463,99.34783454935622,99.3783,3407436.0
20170418,99.5436382532751,99.70902205240175,99.50882061135371,99.6655,1632822.0
20170417,99.43047354099221,99.60456173768483,99.41306472132294,99.4827,1765640.0
20170413,99.49138375251948,99.52620138462886,99.29988677591797,99.326,2477470.0
20170412,99.17810287316048,99.42617869656623,99.10846755430974,99.3696,2048161.0
20170411,99.02136912940351,99.13974910656242,98.89080297812528,99.0823,1444631.0
20170410,99.25637193769799,99.25637193769799,98.87337795670538,98.9169,1210563.0
20170407,98.98653085789705,99.11709698196216,98.86466914210294,98.9256,1374383.0
20170406,98.96919117129792,99.08234855786141,98.9169646851917,98.9866,1428430.0
20170405,98.77766763930391,99.0910264721392,98.73414557918791,99.0388,1673255.0
20170404,98.75153969654198,98.76894851799575,98.59486030345799,98.6732,1971467.0
20170403,98.79506912036629,98.89952205688121,98.61227648146517,98.856,3490066.0
20170331,98.58082897977133,98.67621020228673,98.4681057167986,98.5895,2005333.0
20170330,98.9017205164237,98.93640461970841,98.65026076760935,98.7283,1982200.0
20170329,98.50283289496757,98.91904204804489,98.50283289496757,98.9017,2221501.0
20170328,98.91907003254464,98.91907003254464,98.546215894098,98.5809,1393171.0
20170327,98.62427102787302,98.76179352993933,98.55490280488877,98.6156,2234252.0
20170324,98.52881876208897,98.73692328116759,98.49413467557589,98.6242,2324660.0
20170323,98.44211591089197,98.5635102227701,98.3900897772299,98.4768,2970573.0
20170322,98.3207289770723,98.37275511463845,98.0085721516755,98.3294,3487251.0
20170321,98.25134204254567,98.38140736163825,98.22532897872715,98.234,2333122.0
20170320,98.2167091541647,98.23396449549223,98.0172755609321,98.1985,1591838.0
20170317,97.84387944090588,98.06065513977353,97.82653738499646,98.0173,2351809.0
20170316,97.89587280156333,97.89587280156333,97.6053934624267,97.6184,2371395.0
20170315,96.63855951115835,97.9652261424017,96.63855951115835,97.9132,2631167.0
20170314,96.785962513465,96.81197558348295,96.52583181328545,96.5952,1965884.0
20170313,97.20215679255413,97.28886701270808,96.81196080186147,96.89,1672727.0
20170310,97.10679716761972,97.20217843102215,96.8640084971408,97.0461,2324562.0
20170309,96.72531027366531,96.8813887662629,96.59524486316734,96.6386,4940379.0
20170308,97.55765675434687,97.59234083816317,97.21515142666073,97.2455,2115362.0
20170307,98.14733640626383,98.25138871096169,97.91972198973724,98.0086,1074823.0
20170306,98.11268411281056,98.18205233843163,97.91325046414995,98.078,1129220.0
20170303,97.86981141847106,98.14728408307556,97.76575916924436,98.1126,2121045.0
20170302,97.98252774571606,97.98252774571606,97.61834489922757,97.6617,2339273.0
20170301,97.99123465005303,98.14731306998941,97.88718237009545,98.1213,2632900.0
20170228,98.2066228425502,98.34482037689328,98.05115061641423,98.0857,1596500.0
20170227,98.37936976047905,98.40528179816839,98.05115061641423,98.0857,1941878.0
20170224,98.20661451287008,98.3404933629096,98.10296637090397,98.3189,2952583.0
20170223,98.04252652935482,98.1720867353226,98.02050129434029,98.1289,2271075.0
20170222,97.90426138771186,97.99927213983051,97.68590940466102,97.8438,2431647.0
20170221,97.54149052333806,97.74014936350778,97.44742988118813,97.7056,1661418.0
20170217,97.42060249667996,97.59334937583002,97.36877843293493,97.5588,1661078.0
20170216,97.55017469004605,97.6365481402763,97.4638012398158,97.5329,2771970.0
20170215,97.20465691272791,97.64516140024782,97.10964614090989,97.5847,3054269.0
20170214,97.88699493850102,98.00791772409521,97.45512784709318,97.6106,3047130.0
20170213,97.58473980376559,97.7747614249094,97.58473980376559,97.7143,1544079.0
20170210,97.36875442881161,97.64514936731263,97.36875442881161,97.6106,1131919.0
20170209,97.62790955334988,97.62790955334988,97.39470124069479,97.4638,1482466.0
20170208,97.46383977343129,97.71432287813082,97.2392687140455,97.5934,2622156.0
20170207,97.33422280764105,97.4033215548645,96.83325689027099,97.2133,2529511.0
20170206,97.40329873103204,97.95608857928832,97.23918924483095,97.3342,1677311.0
20170203,97.03189305173485,97.41193607241104,96.9282449551868,97.3342,5082639.0
20170202,97.02328297036772,97.04919500178507,96.75552531238843,96.7728,3683572.0
20170201,96.41870122638974,96.60872285381791,96.14230613194879,96.4878,1830410.0
20170131,96.24501443859806,96.4687,96.12456836707393,96.4687,3715070.0
20170130,96.32237883995703,96.35679197994988,96.1159,96.1159,2616701.0
20170127,96.21055398767527,96.399826292757,96.15893426810753,96.331,1899975.0
20170126,96.11592629881763,96.63212353994983,95.8062079541383,96.0471,1642447.0
20170125,96.20192956233777,96.20192956233777,95.94383102121185,96.1245,2217619.0
20170124,96.46868882531737,96.52891185410336,96.22779671017344,96.2364,1188572.0
20170123,96.12453560545309,96.61492301523656,96.09012245388934,96.5547,2536559.0
20170120,95.8836178603402,96.12450985675918,95.7545685765443,96.0987,1487075.0
20170119,96.22779540157762,96.26220856041593,95.86645723377556,95.9783,2110824.0
20170118,96.93327641956542,96.93327641956542,96.12026544755432,96.2106,3014266.0
20170117,97.12248870538092,97.14829856153435,96.8041671461552,96.8902,2269864.0
20170113,96.67516908880172,96.75690034325964,96.38265723074181,96.4945,3549902.0
20170112,96.66658228525554,96.67518557666577,96.35686379448755,96.4515,2753142.0
20170111,96.296613155778,96.3052164447225,95.79762239699706,96.2622,2419750.0
20170110,96.41699521381284,96.45140834675254,96.11588030059045,96.1675,1443796.0
20170109,96.33100328688818,96.34820986066453,96.17605809003216,96.3224,2148080.0
20170106,96.4858196984566,96.4858196984566,96.12448180926042,96.4342,1433339.0
20170105,96.17618155149353,96.49450329023628,95.89227297369594,96.4859,3175863.0
20170104,95.59974409201186,95.78901644352591,95.59122683619373,95.746,1975571.0
20170103,95.09217696202532,95.30725924050633,95.00614405063291,95.1524,2818119.0
20161230,94.94584598076574,95.05768867719107,94.8254,94.8254,645610.0
20161229,94.97169671195651,95.02331644021739,94.90287040760869,94.9803,550202.0
20161228,94.63615398583622,94.81682300708191,94.63615398583622,94.7566,645872.0
20161227,94.58458354395854,94.6276,94.48994734066734,94.6276,554664.0
20161223,94.61896382959397,94.7136,94.57594738850032,94.7136,519386.0
20161222,94.67914269468704,94.72215911572053,94.35221789483262,94.5673,1673465.0
20161221,94.30726572855197,94.64199300953244,94.28151747616884,94.539,1650522.0
20161220,94.16992075781036,94.33299298661079,94.00684852900993,94.23,1981618.0
20161219,93.85243111313868,94.29444302007299,93.78376906934307,94.067,2697166.0
20161216,93.74081026487032,94.02404105948125,93.55198973512968,93.6464,1878955.0
20161215,93.53484477913491,93.72366535035357,93.26019667554412,93.4576,3649528.0
20161214,94.60763329361077,94.82649337244476,93.53478976991474,93.6292,3544083.0
20161213,94.29871044070876,94.50469651976374,94.23090668968649,94.4532,1972828.0
20161212,94.2643930544162,94.2643930544162,93.99841349138639,94.1614,1565067.0
20161209,94.54764119528464,94.54764119528464,93.9125172439002,93.9211,2116233.0
20161208,94.25582071162071,94.48755510965512,94.14853626808626,94.3159,3290446.0
20161207,94.3844827482721,94.69346168606766,94.21282778283012,94.3759,2872016.0
20161206,93.7150242773509,94.04116869740213,93.67811846139774,93.8266,2678081.0
20161205,93.14864835003216,93.52628960382387,93.14864835003216,93.3718,3110872.0
20161202,92.86532428690114,93.34595812794241,92.86532428690114,92.9769,2809427.0
20161201,93.12288610751894,93.16579987991871,92.67658287456125,92.9169,7692131.0
20161130,93.50198064221023,93.6301943463544,93.3139338761321,93.4336,7179461.0
20161129,93.53618627486769,93.79261372513233,93.53618627486769,93.6644,1733646.0
20161128,93.80113789771173,93.91225643176224,93.64728146594949,93.7584,1923444.0
20161125,93.7498604702223,93.7498604702223,93.41650483944744,93.4336,742779.0
20161123,93.52765649945076,93.60458474917613,93.19430075064079,93.3738,2676513.0
20161122,93.87810558786117,94.0747,93.78835596492823,94.0747,1205456.0
20161121,93.79261372513233,93.99775568534405,93.5960193465961,93.6644,2473194.0
20161118,93.78404997250229,93.9550015765353,93.2370048395967,93.2541,2975592.0
20161117,94.15154575282538,94.31394969012031,93.77545242435289,93.784,1671911.0
20161116,93.69852998635743,94.05752818553889,93.69852998635743,93.9806,1974567.0
20161115,94.10888065806216,94.15161856935103,93.67722775404472,94.0405,4015333.0
20161114,92.23691055843194,92.80959826183432,92.09160173816568,92.4506,5219143.0
20161111,93.30534092539784,94.15155096127312,92.82667666268051,92.9207,4638801.0
20161110,96.1773292847997,96.1773292847997,93.24978437900128,93.4592,12674274.0
20161109,97.23729438914825,97.41679361402272,96.87829593939928,97.0407,5961927.0
20161108,98.38263389448109,98.5450378948282,98.27151536792782,98.5023,2773590.0
20161107,98.0920435357578,98.2544475813468,97.96382981555595,98.2459,2077179.0
20161104,97.63899916681285,97.78430801613753,97.44240484125594,97.4595,1945205.0
20161103,97.6646096937883,97.80128544286966,97.56203877515311,97.6988,1557660.0
20161102,97.52787578947368,97.604804,97.37401936842106,97.4424,1960911.0
20161101,97.86980809674027,97.86980809674027,97.41678627760253,97.545,2315401.0
20161031,97.78943449298109,98.05974744310751,97.63618620629525,97.6447,1562477.0
20161028,97.89156541852144,98.01927227895611,97.52547241860871,97.5425,1758707.0
20161027,98.4279481845886,98.4279481845886,97.64467932956029,97.7809,3326447.0
20161026,98.85357222893646,98.8876273739641,98.53856213743093,98.6237,947007.0
20161025,99.10053450051493,99.21121379162375,99.04093795914864,99.2027,2936827.0
20161024,99.12604484416589,99.26226546750237,99.02387937666353,99.1601,1501280.0
20161021,98.87061742788461,99.2026551510989,98.83664741466346,99.1686,1019530.0
20161020,98.98135862068966,99.03669827586208,98.74297241379311,98.76,1199838.0
20161019,98.385331216566,98.79399302847283,98.385331216566,98.6748,1739851.0
20161018,98.30871392656587,98.56412757667387,98.24911740820735,98.5471,2285000.0
20161017,98.07037588474518,98.41944137752012,98.07037588474518,98.3939,2873555.0
20161014,98.95575133287174,98.95575133287174,98.31721727540246,98.3683,1840460.0
20161013,98.49600713916638,98.91318272476748,98.4176802945229,98.8621,2624286.0
20161012,98.48756550712129,98.64932758739751,98.23215169615882,98.6323,1598966.0
20161011,98.85365863616747,98.85365863616747,98.42796895123004,98.6323,2282509.0
20161010,98.88763144374037,99.4410275732146,98.88763144374037,99.424,816792.0
20161007,98.8876242801891,99.0749275719811,98.66847942879245,99.0579,1368290.0
20161006,99.15154814241485,99.15154814241485,98.81951050051599,98.9983,1722112.0
20161005,99.16862758028509,99.34741717327839,98.99409488236306,99.1516,1380383.0
20161004,99.77314832087949,99.77314832087949,99.03244826934638,99.1261,3174190.0
20161003,99.5603,99.66246552077989,99.35596895844023,99.5603,2778612.0
20160930,99.27852626055797,99.55827960071666,99.22766201689275,99.3633,1942921.0
20160929,99.58361933082321,99.63872221033716,99.0665,99.0665,2133072.0
20160928,99.33783942725647,99.47347737151624,99.14285988238304,99.465,2134846.0
20160927,99.15136565139493,99.41416424366521,99.0665919119529,99.3633,2338501.0
20160926,99.14284158966461,99.20218317932923,98.96481682067076,99.0835,1771683.0
20160923,99.77018170419652,99.77018170419652,99.17252703428863,99.3887,2978128.0
20160922,99.95672123118781,100.0754044724088,99.69392262562707,99.7024,4748497.0
20160921,98.63421032863849,99.3632642253521,98.51976582159624,99.3124,2238274.0
20160920,98.33745103115024,98.48156626110968,98.15094896884978,98.2442,3388837.0
20160919,98.0916131651693,98.2018189357291,97.93062796648238,98.134,2041623.0
20160916,98.19341391417427,98.19341391417427,97.64238465539664,97.7865,1646419.0
20160915,97.6338542012448,98.10010947441216,97.6338542012448,98.0662,2640867.0
20160914,97.76950580729167,98.05773638020834,97.59148104166667,97.6593,2590763.0
20160913,98.4900843972865,98.57485809706037,97.43889052009045,97.4728,5101800.0
20160912,97.99839360055049,98.82069846034749,97.99839360055049,98.5579,2943929.0
20160909,99.36329574303404,99.4014439241486,98.47317151702785,98.5749,3323521.0
20160908,99.93128181895597,100.07539717278378,99.51589050498168,99.5498,2150356.0
20160907,100.04988683563617,100.151615241163,99.73622425192846,100.0075,2922679.0
20160906,99.45652410744644,99.7278,99.24458981638898,99.7278,3019244.0
20160902,99.15130947656516,99.15130947656516,98.79525997263086,99.1174,2233456.0
20160901,98.77833576942871,98.97331531995196,98.61726570595299,98.8292,4263791.0
20160831,99.32573739976114,99.32573739976114,98.9543,98.9543,1645954.0
20160830,99.38483407564812,99.39327583510412,99.08093073523163,99.3173,1880348.0
20160829,98.86991955136376,99.35954176225678,98.86991955136376,99.3511,1803873.0
20160826,99.18218671334643,99.47764815984972,98.83607473315686,98.8614,2447719.0
20160825,99.10628466655297,99.10628466655297,98.84459004775712,98.9881,1066844.0
20160824,99.34261209175408,99.4101461584378,98.97539560416135,98.9965,1835752.0
20160823,99.35108352171326,99.46926817370613,99.31731647828673,99.3342,2851488.0
20160822,99.14005708939355,99.29200881177171,98.97966360466106,99.2498,2127304.0
20160819,99.40167795094531,99.42700321921308,99.08933297564298,99.1231,1289448.0
20160818,99.43544838518268,99.60428351275748,99.34258906501654,99.5874,2233650.0
20160817,99.23291532840514,99.39330881128389,99.00498774747219,99.3511,4524214.0
20160816,99.41853717719253,99.43542068524675,99.03443736895935,99.0471,3161211.0
20160815,99.21594070044203,99.32568350901055,99.21594070044203,99.3088,866373.0
20160812,98.9121218638298,99.20758352340427,98.9121218638298,99.1907,2981235.0
20160811,98.7686,98.88678464957265,98.5744395042735,98.7686,2082521.0
20160810,98.78543189964158,98.93738351254481,98.71789784946236,98.9205,1565836.0
20160809,98.47310659876756,98.6672670318384,98.43089780896953,98.6335,2394560.0
20160808,97.9834396560619,98.20292526225279,97.9834396560619,98.1776,2728538.0
20160805,98.00884629357323,98.00884629357323,97.58675823890667,97.5952,1896682.0
20160804,97.65423959968943,97.9074922957467,97.6289143300837,97.8484,1374971.0
20160803,97.08021538996005,97.29970109431996,97.02956484280007,97.1984,2821520.0
20160802,97.40941195860148,97.40941195860148,97.05485824491214,97.0633,2596917.0
20160801,97.56987812581346,97.64585397830804,97.13090653362258,97.2913,2198089.0
20160729,97.41684774937603,97.66900525002151,97.3075794990963,97.6606,1852839.0
20160728,97.50929974097738,97.89594121913314,97.26554750474875,97.3496,1636089.0
20160727,97.76981540051679,97.8874888372093,97.14782723514213,97.5849,2657758.0
20160726,97.31590486243296,97.39155205052778,97.12258427063506,97.1478,3716506.0
20160725,97.73619408161505,97.86227276335089,97.4083895091019,97.4252,1088053.0
20160722,97.77826824440619,98.12288347676419,97.61016325301203,97.669,2897333.0
20160721,97.75305775023668,97.75305775023668,97.50930549961271,97.6606,1963682.0
20160720,97.78667875032275,97.83290762544108,97.5597369997418,97.6606,2212685.0
20160719,97.74462623881625,97.83708396421198,97.57349539435651,97.7026,2461666.0
20160718,97.76985774029775,97.80347873676966,97.56392913690735,97.6774,3840665.0
20160715,97.79508949901175,97.91276300592935,97.7026317435765,97.8119,6078731.0
20160714,97.92115249140893,98.2237414604811,97.67756837130584,97.8371,3426425.0
20160713,97.92958402234639,97.98001553072626,97.75307374301677,97.7951,1701846.0
20160712,98.01356785622151,98.05559408375613,97.7446,97.7446,1644366.0
20160711,98.03036853200788,98.28252587196847,97.96312657468506,98.0808,1456636.0
20160708,97.2235376847714,97.8035,97.2235376847714,97.8035,1447847.0
20160707,97.31597848232849,97.31597848232849,96.95455275467775,97.0302,1119443.0
20160706,96.82004781780394,97.0890157429858,96.76121108417043,97.0638,1354707.0
20160705,96.98813672389872,97.0385682015262,96.74438458203261,96.9293,1809865.0
20160701,96.77804199548062,97.07642835042587,96.33256377542152,96.7108,1587206.0
20160630,95.95886762345141,96.37720779096144,95.8668327865992,95.9003,5314759.0
20160629,95.69949671959519,95.9630510251265,95.39829179898796,95.9003,1368323.0
20160628,94.74569668664081,95.00506763306309,94.61182781106803,94.9465,1278384.0
20160627,94.18516553040389,94.51147106968486,93.66901710173103,94.2521,1853882.0
20160624,93.29825550707864,94.26462161873387,93.29825550707864,93.9676,1312408.0
20160623,94.68713195020747,94.89630207468879,94.68713195020747,94.7708,583897.0
20160622,94.29389584070796,94.5449,94.29389584070796,94.5449,1392915.0
20160621,94.27713565016442,94.30223605901696,94.10979959114745,94.1349,946301.0
20160620,94.32733523978685,94.32733523978685,94.05717117602131,94.2102,1483708.0
20160617,93.82540429184549,93.90070557939913,93.56603319027181,93.5744,761217.0
20160616,93.61619916033943,93.7668016793211,93.45722983474765,93.6664,894931.0
20160615,93.4237961404449,93.72500128651835,93.40890321933351,93.6497,1151289.0
20160614,93.29823360839538,93.39035212261189,93.16436474123239,93.2815,1144170.0
20160613,93.87553607142857,94.001038125,93.7082,93.7082,816732.0
20160610,94.25210341606619,94.26055389315897,94.04293319099725,94.0513,893586.0
20160609,94.40273318858561,94.4111,94.16009565756825,94.4111,916268.0
20160608,94.69553616569304,94.69553616569304,94.39433106744556,94.5282,810000.0
20160607,94.3942725331435,94.4612069579144,94.00103278761455,94.0345,1512711.0
20160606,93.75839795027181,94.03868586133143,93.75839795027181,93.8839,903844.0
20160603,93.532497125,93.97501736589285,93.52413032142857,93.7082,1301765.0
20160602,92.94689956803455,93.0807685385169,92.7795633549316,92.972,4650527.0
20160601,92.62889709700684,92.8297004147133,92.478294608727,92.8046,1858562.0
20160531,92.50990042349973,92.63490254099837,92.45989957650026,92.4849,976925.0
20160527,92.69323601404899,92.73490338616713,92.5349,92.5349,555855.0
20160526,92.67656821782178,92.69323516651666,92.5348991539154,92.5849,1003835.0
20160525,92.5516,92.59326738699801,92.43493131640554,92.5516,972927.0
20160524,92.0266286139955,92.44330265462756,92.0266286139955,92.2933,1989246.0
20160523,92.351604778713,92.351604778713,92.00159869671464,92.0766,927740.0
20160520,92.18496873642287,92.36830532223026,92.00996563178855,92.0683,1528367.0
20160519,91.94326608679894,92.06826826130289,91.77659652079369,91.9766,1662648.0
20160518,93.1849824469526,93.1849824469526,92.2516325959368,92.2933,1817134.0
20160517,93.22663391755343,93.26830131449522,93.10204840069748,93.1933,449340.0
20160516,93.26833348226253,93.31833437583774,93.15324809221696,93.26,863774.0
20160513,93.25166741171212,93.25166741171212,93.00257962449709,93.21,378137.0
20160512,93.14326652352835,93.27160206119163,93.01001423474682,93.1516,780170.0
20160511,92.95163304051631,93.00996739870921,92.80996388490499,92.9683,1114851.0
20160510,92.67659870619946,92.8016008625337,92.55159654986524,92.7516,969769.0
20160509,92.30163259633608,92.71830663297537,92.30163259633608,92.3433,1198503.0
20160506,92.32659567917905,92.59326695472139,92.19326004140785,92.5766,1031227.0
20160505,92.53496806525756,92.53496806525756,92.25162972644102,92.4558,975222.0
20160504,92.30996784714067,92.40163613695907,92.20163259553709,92.2433,1001301.0
20160503,92.67657033799009,92.67657033799009,92.30989745831455,92.4599,1387300.0
20160502,92.99330572841727,92.99330572841727,92.65163303956835,92.6683,1025499.0
20160429,92.90897715667832,92.97124858908896,92.61007428110723,92.6848,1127991.0
20160428,92.73468568104529,92.90904582065511,92.66826277071775,92.7762,1635205.0
20160427,92.24478271007084,92.7014400502197,92.15345124204106,92.5852,1227874.0
20160426,92.1617971353932,92.1900268750563,92.05385989550491,92.1701,1135612.0
20160425,92.29457145433234,92.31948002885223,92.06209142548012,92.087,1438002.0
20160422,92.56863723958334,92.65166588541668,92.4607,92.4607,930169.0
20160421,93.00033729041513,93.3822688603963,92.59349713978301,92.6018,1460866.0
20160420,92.9339,93.1414714732422,92.7180256678281,92.9339,1627985.0
20160419,92.78447424892704,92.8592,92.56859985693848,92.8592,2069163.0
20160418,92.17008546809085,92.5022,92.16178260479312,92.5022,891272.0
20160415,92.49391432420298,92.51043702523575,92.36106848675348,92.4524,734880.0
20160414,92.47722571659627,92.55195143319256,92.3360771408033,92.4025,751983.0
20160413,92.18666566801619,92.34857145748987,92.18666566801619,92.2863,1859705.0
20160412,91.86288568072996,92.02894295781009,91.81721992953291,91.9044,1618053.0
20160411,91.79640571738737,91.92094859779264,91.53079726777636,91.7798,1607979.0
20160408,91.3314856883235,91.45810433893685,91.27336565197639,91.373,1010994.0
20160407,91.43942308113036,91.43942308113036,90.94125134001823,91.0824,1535569.0
